SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,source_player_id,collection_timestamp
22024,203999,0022400475,"Jan 03, 2025",DEN vs. SAS,L,37,15,36,0.417,3,10,0.3,8,9,0.889,4,14,18,9,2,0,2,3,41,7,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400461,"Jan 01, 2025",DEN vs. ATL,W,30,8,16,0.5,1,1,1.0,6,6,1.0,3,14,17,15,0,1,2,2,23,31,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400445,"Dec 30, 2024",DEN @ UTA,W,38,14,33,0.424,3,9,0.333,5,6,0.833,7,15,22,11,4,0,2,0,36,20,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400432,"Dec 28, 2024",DEN vs. DET,W,37,11,17,0.647,4,5,0.8,11,14,0.786,1,8,9,8,0,0,2,4,37,25,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400424,"Dec 27, 2024",DEN vs. CLE,L,36,12,19,0.632,0,3,0.0,3,4,0.75,3,11,14,13,3,0,1,1,27,-15,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400409,"Dec 25, 2024",DEN @ PHX,L,38,10,19,0.526,2,7,0.286,3,4,0.75,5,10,15,2,2,0,2,1,25,-3,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400402,"Dec 23, 2024",DEN vs. PHX,W,30,12,17,0.706,4,6,0.667,4,5,0.8,0,2,2,7,0,0,1,1,32,19,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400390,"Dec 22, 2024",DEN @ NOP,W,43,11,20,0.55,2,3,0.667,3,5,0.6,2,11,13,10,1,1,3,5,27,6,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400371,"Dec 19, 2024",DEN @ POR,L,37,13,18,0.722,4,6,0.667,4,4,1.0,0,6,6,8,1,0,3,4,34,-5,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022401225,"Dec 16, 2024",DEN @ SAC,W,38,8,19,0.421,1,6,0.167,3,4,0.75,2,12,14,13,2,1,5,0,20,4,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022401213,"Dec 13, 2024",DEN vs. LAC,W,30,6,9,0.667,2,2,1.0,2,4,0.5,0,7,7,2,2,0,5,2,16,14,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400350,"Dec 08, 2024",DEN @ ATL,W,35,17,29,0.586,3,6,0.5,11,13,0.846,3,11,14,8,3,0,3,2,48,25,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400341,"Dec 07, 2024",DEN @ WAS,L,39,22,39,0.564,3,6,0.5,9,13,0.692,7,9,16,8,1,0,5,5,56,-1,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400325,"Dec 05, 2024",DEN @ CLE,L,39,13,26,0.5,0,3,0.0,1,1,1.0,3,17,20,11,3,0,3,3,27,-8,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400058,"Dec 03, 2024",DEN vs. GSW,W,40,14,24,0.583,3,4,0.75,7,9,0.778,2,8,10,6,5,1,4,1,38,23,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400314,"Dec 01, 2024",DEN @ LAC,L,39,12,24,0.5,2,7,0.286,2,4,0.5,3,11,14,11,1,1,5,3,28,-7,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400298,"Nov 27, 2024",DEN @ UTA,W,34,13,19,0.684,2,3,0.667,2,3,0.667,3,7,10,7,1,1,1,1,30,20,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400283,"Nov 25, 2024",DEN vs. NYK,L,32,9,20,0.45,2,7,0.286,2,2,1.0,3,4,7,7,1,0,0,1,22,-20,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400270,"Nov 23, 2024",DEN @ LAL,W,37,12,20,0.6,3,7,0.429,7,8,0.875,2,11,13,8,2,1,6,3,34,39,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400033,"Nov 22, 2024",DEN vs. DAL,L,39,13,22,0.591,2,2,1.0,5,7,0.714,6,11,17,10,0,0,3,0,33,4,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400208,"Nov 10, 2024",DEN vs. DAL,W,38,13,21,0.619,3,3,1.0,8,8,1.0,8,10,18,15,3,0,4,2,37,13,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400194,"Nov 08, 2024",DEN vs. MIA,W,40,11,13,0.846,1,1,1.0,7,7,1.0,2,9,11,14,2,0,5,2,30,26,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400177,"Nov 06, 2024",DEN vs. OKC,W,39,9,20,0.45,1,3,0.333,4,6,0.667,7,13,20,16,2,2,5,2,23,8,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400166,"Nov 04, 2024",DEN vs. TOR,W,38,10,22,0.455,1,5,0.2,7,8,0.875,5,9,14,13,1,2,7,2,28,-1,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400148,"Nov 02, 2024",DEN vs. UTA,W,30,10,18,0.556,3,4,0.75,4,4,1.0,5,11,16,9,1,0,5,1,27,31,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400139,"Nov 01, 2024",DEN @ MIN,L,40,8,16,0.5,2,3,0.667,8,10,0.8,2,7,9,13,3,1,3,1,26,6,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400113,"Oct 29, 2024",DEN @ BKN,W,41,9,16,0.563,0,0,0.0,11,13,0.846,6,12,18,16,0,1,1,3,29,8,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400107,"Oct 28, 2024",DEN @ TOR,W,44,18,27,0.667,3,5,0.6,1,2,0.5,3,7,10,4,1,2,3,2,40,9,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400087,"Oct 26, 2024",DEN vs. LAC,L,37,14,26,0.538,7,12,0.583,6,8,0.75,3,6,9,4,2,1,5,2,41,7,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400075,"Oct 24, 2024",DEN vs. OKC,L,35,6,13,0.462,1,3,0.333,3,4,0.75,4,8,12,13,2,1,3,3,16,-9,1,203999,2025-08-10T09:40:29.684181
22024,1629020,0022401185,"Apr 11, 2025",LAL vs. HOU,W,19,4,5,0.8,0,0,0.0,0,0,0.0,1,3,4,0,2,1,1,3,8,12,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401159,"Apr 09, 2025",LAL @ DAL,W,13,1,4,0.25,0,0,0.0,0,0,0.0,2,3,5,1,2,0,0,1,2,-9,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401153,"Apr 08, 2025",LAL @ OKC,L,20,3,5,0.6,0,0,0.0,2,4,0.5,8,4,12,1,0,2,3,3,8,-17,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401135,"Apr 06, 2025",LAL @ OKC,W,15,0,1,0.0,0,0,0.0,3,4,0.75,1,1,2,1,2,0,2,1,3,4,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401126,"Apr 04, 2025",LAL vs. NOP,W,16,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,0,2,11,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401117,"Apr 03, 2025",LAL vs. GSW,L,13,1,3,0.333,0,1,0.0,0,0,0.0,3,4,7,0,0,0,0,1,2,-7,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401096,"Mar 31, 2025",LAL vs. HOU,W,10,1,6,0.167,0,0,0.0,0,0,0.0,4,2,6,0,0,0,0,1,2,-4,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401078,"Mar 29, 2025",LAL @ MEM,W,10,3,5,0.6,0,1,0.0,0,0,0.0,1,3,4,1,0,0,1,2,6,-1,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401063,"Mar 27, 2025",LAL @ CHI,L,19,3,4,0.75,0,0,0.0,1,1,1.0,2,3,5,1,2,1,0,3,7,9,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401055,"Mar 26, 2025",LAL @ IND,W,16,0,1,0.0,0,1,0.0,0,0,0.0,2,4,6,3,0,0,0,4,0,24,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401038,"Mar 24, 2025",LAL @ ORL,L,12,0,1,0.0,0,0,0.0,1,2,0.5,1,3,4,1,1,0,0,3,1,-2,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401028,"Mar 22, 2025",LAL vs. CHI,L,11,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,3,2,0,-9,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022401006,"Mar 19, 2025",LAL vs. DEN,W,18,4,6,0.667,0,1,0.0,2,2,1.0,1,1,2,1,3,0,3,2,10,6,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400537,"Mar 17, 2025",LAL vs. SAS,W,15,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,2,-2,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400977,"Mar 16, 2025",LAL vs. PHX,W,10,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0,-5,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400965,"Mar 14, 2025",LAL @ DEN,L,24,3,6,0.5,1,2,0.5,2,4,0.5,4,3,7,7,3,0,1,4,9,-13,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400955,"Mar 13, 2025",LAL @ MIL,L,15,2,4,0.5,0,1,0.0,0,0,0.0,1,2,3,1,0,0,0,0,4,-14,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400930,"Mar 10, 2025",LAL @ BKN,L,27,3,3,1.0,1,1,1.0,0,0,0.0,1,5,6,2,1,0,1,0,7,-7,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400918,"Mar 08, 2025",LAL @ BOS,L,29,2,5,0.4,0,1,0.0,0,1,0.0,2,6,8,2,2,0,2,4,4,0,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400903,"Mar 06, 2025",LAL vs. NYK,W,17,1,3,0.333,0,1,0.0,0,0,0.0,2,3,5,0,2,1,0,3,2,-11,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400890,"Mar 04, 2025",LAL vs. NOP,W,20,4,7,0.571,2,4,0.5,2,2,1.0,3,5,8,1,1,2,0,2,12,27,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400874,"Mar 02, 2025",LAL vs. LAC,W,22,4,7,0.571,0,3,0.0,0,0,0.0,5,4,9,1,0,2,0,1,8,10,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400859,"Feb 28, 2025",LAL vs. LAC,W,15,0,1,0.0,0,0,0.0,3,4,0.75,1,4,5,0,1,0,0,1,3,20,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400849,"Feb 27, 2025",LAL vs. MIN,W,13,2,3,0.667,1,2,0.5,0,2,0.0,0,2,2,1,0,0,0,2,5,-17,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400835,"Feb 25, 2025",LAL vs. DAL,W,14,3,5,0.6,2,3,0.667,0,0,0.0,1,2,3,2,0,0,0,2,8,-1,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400808,"Feb 22, 2025",LAL @ DEN,W,6,0,0,0.0,0,0,0.0,1,2,0.5,1,0,1,2,2,0,0,5,1,1,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400524,"Feb 19, 2025",LAL vs. CHA,L,13,1,1,1.0,0,0,0.0,1,2,0.5,0,4,4,0,0,0,2,0,3,-17,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400781,"Feb 12, 2025",LAL @ UTA,L,17,1,3,0.333,1,1,1.0,0,2,0.0,2,4,6,0,0,0,2,0,3,-12,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400768,"Feb 10, 2025",LAL vs. UTA,W,17,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,1,1,0,4,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400742,"Feb 08, 2025",LAL vs. IND,W,20,2,4,0.5,0,2,0.0,0,0,0.0,2,4,6,1,0,0,1,1,4,5,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400731,"Feb 06, 2025",LAL vs. GSW,W,21,2,2,1.0,0,0,0.0,1,2,0.5,4,10,14,3,1,1,2,4,5,-2,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400715,"Feb 04, 2025",LAL @ LAC,W,18,2,3,0.667,1,1,1.0,1,2,0.5,1,5,6,0,1,0,0,0,6,21,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400692,"Feb 01, 2025",LAL @ NYK,W,14,0,3,0.0,0,1,0.0,0,0,0.0,3,5,8,1,0,0,0,3,0,4,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400674,"Jan 30, 2025",LAL @ WAS,W,16,2,3,0.667,0,0,0.0,0,0,0.0,4,3,7,2,4,0,1,2,4,18,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400648,"Jan 27, 2025",LAL @ CHA,W,13,2,5,0.4,0,1,0.0,0,0,0.0,1,1,2,1,2,0,1,1,4,3,1,1629020,2025-08-10T09:40:32.315308
22024,1629020,0022400644,"Jan 25, 2025",LAL @ GSW,W,12,1,2,0.5,0,1,0.0,0,0,0.0,2,2,4,2,3,0,0,3,2,6,1,1629020,2025-08-10T09:40:32.315308
22024,1627736,0022401192,"Apr 13, 2025",DET @ MIL,L,19,8,14,0.571,7,11,0.636,0,0,0.0,0,1,1,2,1,0,1,1,23,1,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401171,"Apr 11, 2025",DET vs. MIL,L,27,7,16,0.438,7,14,0.5,0,0,0.0,0,0,0,0,0,0,0,1,21,-8,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401167,"Apr 10, 2025",DET vs. NYK,W,27,4,8,0.5,0,3,0.0,2,3,0.667,0,1,1,2,0,0,0,2,10,14,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401144,"Apr 07, 2025",DET vs. SAC,L,30,5,15,0.333,4,14,0.286,0,2,0.0,0,1,1,2,0,0,0,1,14,-10,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401129,"Apr 05, 2025",DET vs. MEM,L,33,4,16,0.25,3,12,0.25,0,0,0.0,1,2,3,0,1,0,0,1,11,-5,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401121,"Apr 04, 2025",DET @ TOR,W,31,7,20,0.35,3,11,0.273,4,4,1.0,1,3,4,2,1,0,0,1,21,8,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401108,"Apr 02, 2025",DET @ OKC,L,33,4,15,0.267,3,10,0.3,0,0,0.0,0,1,1,0,0,0,1,1,11,0,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401084,"Mar 30, 2025",DET @ MIN,L,38,8,18,0.444,6,13,0.462,5,6,0.833,0,2,2,0,0,0,1,0,27,-14,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401067,"Mar 28, 2025",DET vs. CLE,W,36,4,10,0.4,3,5,0.6,8,8,1.0,3,1,4,4,1,0,1,4,19,7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401046,"Mar 25, 2025",DET vs. SAS,W,25,5,12,0.417,2,7,0.286,1,2,0.5,0,3,3,3,0,0,1,0,13,18,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401029,"Mar 23, 2025",DET vs. NOP,W,29,4,11,0.364,4,6,0.667,1,1,1.0,2,2,4,2,1,0,0,1,13,3,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401019,"Mar 21, 2025",DET @ DAL,L,36,5,15,0.333,5,11,0.455,1,1,1.0,1,0,1,2,1,1,1,4,16,3,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401000,"Mar 19, 2025",DET @ MIA,W,29,5,11,0.455,5,10,0.5,1,2,0.5,0,1,1,3,0,0,0,2,16,7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400987,"Mar 17, 2025",DET @ NOP,W,24,4,14,0.286,3,12,0.25,0,0,0.0,1,3,4,3,0,0,3,1,11,31,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400969,"Mar 15, 2025",DET vs. OKC,L,28,6,11,0.545,3,7,0.429,0,0,0.0,0,0,0,2,1,0,4,1,15,10,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400954,"Mar 13, 2025",DET vs. WAS,L,29,2,5,0.4,2,3,0.667,2,4,0.5,0,2,2,2,2,0,2,2,8,0,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400941,"Mar 11, 2025",DET vs. WAS,W,22,5,10,0.5,4,6,0.667,0,0,0.0,2,2,4,2,0,0,0,1,14,1,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400926,"Mar 09, 2025",DET @ POR,W,26,4,11,0.364,2,8,0.25,0,0,0.0,0,2,2,0,1,0,2,1,10,-6,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400919,"Mar 08, 2025",DET @ GSW,L,28,6,14,0.429,2,7,0.286,3,6,0.5,0,2,2,1,4,1,1,3,17,-4,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400898,"Mar 05, 2025",DET @ LAC,L,33,5,12,0.417,4,10,0.4,0,0,0.0,0,0,0,0,0,0,2,3,14,-16,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400881,"Mar 03, 2025",DET @ UTA,W,33,6,17,0.353,3,14,0.214,0,0,0.0,0,1,1,1,0,0,0,4,15,22,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400861,"Mar 01, 2025",DET vs. BKN,W,24,6,10,0.6,5,8,0.625,1,2,0.5,0,0,0,1,0,0,2,0,18,4,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400850,"Feb 28, 2025",DET vs. DEN,L,26,6,18,0.333,4,11,0.364,0,0,0.0,1,3,4,3,2,0,0,2,16,3,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400836,"Feb 26, 2025",DET vs. BOS,W,22,10,15,0.667,6,11,0.545,0,0,0.0,2,3,5,2,1,1,0,0,26,12,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400821,"Feb 24, 2025",DET vs. LAC,W,24,3,10,0.3,3,8,0.375,0,0,0.0,0,0,0,1,0,0,1,4,9,1,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400814,"Feb 23, 2025",DET @ ATL,W,34,7,12,0.583,6,10,0.6,4,8,0.5,1,6,7,3,1,0,1,1,24,15,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400802,"Feb 21, 2025",DET @ SAS,W,23,4,7,0.571,4,7,0.571,4,4,1.0,0,0,0,1,2,0,2,0,16,-9,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400775,"Feb 12, 2025",DET @ CHI,W,23,5,10,0.5,4,6,0.667,0,0,0.0,1,2,3,1,2,0,0,1,14,-7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400766,"Feb 11, 2025",DET @ CHI,W,16,8,12,0.667,7,10,0.7,1,1,1.0,0,2,2,0,1,0,0,3,24,22,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400752,"Feb 09, 2025",DET vs. CHA,W,26,6,16,0.375,5,14,0.357,0,0,0.0,1,1,2,0,2,0,0,1,17,9,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400738,"Feb 07, 2025",DET vs. PHI,W,38,13,23,0.565,9,19,0.474,1,3,0.333,2,1,3,1,0,0,1,1,36,10,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400718,"Feb 05, 2025",DET vs. CLE,L,25,1,8,0.125,0,6,0.0,0,0,0.0,0,0,0,1,1,0,1,2,2,-2,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400701,"Feb 03, 2025",DET vs. ATL,L,24,6,11,0.545,6,10,0.6,0,0,0.0,1,4,5,2,2,0,1,4,18,-9,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400695,"Feb 02, 2025",DET vs. CHI,W,28,7,13,0.538,5,11,0.455,0,1,0.0,0,2,2,5,3,0,2,3,19,2,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400680,"Jan 31, 2025",DET vs. DAL,W,22,3,9,0.333,3,8,0.375,0,0,0.0,2,0,2,0,0,0,0,1,9,9,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400664,"Jan 29, 2025",DET @ IND,L,29,6,11,0.545,6,10,0.6,2,3,0.667,0,2,2,2,1,0,0,2,20,-15,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400649,"Jan 27, 2025",DET @ CLE,L,23,6,11,0.545,5,8,0.625,2,3,0.667,0,4,4,2,1,0,1,0,19,-13,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400638,"Jan 25, 2025",DET @ ORL,L,30,6,13,0.462,4,8,0.5,2,4,0.5,1,4,5,2,1,0,0,1,18,10,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400612,"Jan 22, 2025",DET @ ATL,W,23,7,14,0.5,5,11,0.455,0,0,0.0,1,1,2,1,0,0,3,3,19,4,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400600,"Jan 20, 2025",DET @ HOU,W,30,5,12,0.417,3,9,0.333,4,4,1.0,0,0,0,1,2,0,2,0,17,1,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400586,"Jan 18, 2025",DET vs. PHX,L,25,6,9,0.667,2,5,0.4,0,1,0.0,1,1,2,1,2,0,1,2,14,10,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400572,"Jan 16, 2025",DET vs. IND,L,26,1,10,0.1,1,8,0.125,0,1,0.0,0,2,2,0,0,0,2,0,3,0,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400549,"Jan 13, 2025",DET @ NYK,W,18,7,13,0.538,6,8,0.75,2,3,0.667,1,1,2,1,1,0,0,1,22,10,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400534,"Jan 11, 2025",DET vs. TOR,W,27,6,10,0.6,4,5,0.8,2,4,0.5,0,3,3,2,1,0,2,3,18,0,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400518,"Jan 09, 2025",DET vs. GSW,L,36,8,21,0.381,4,14,0.286,1,1,1.0,1,3,4,2,0,0,1,4,21,0,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400513,"Jan 08, 2025",DET @ BKN,W,33,9,17,0.529,4,11,0.364,1,1,1.0,0,2,2,5,2,0,1,3,23,23,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400493,"Jan 06, 2025",DET vs. POR,W,29,1,10,0.1,1,9,0.111,2,4,0.5,1,2,3,1,2,0,1,2,5,-15,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400479,"Jan 04, 2025",DET vs. MIN,W,33,8,17,0.471,6,14,0.429,1,2,0.5,0,2,2,1,3,0,1,1,23,4,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400469,"Jan 03, 2025",DET vs. CHA,W,31,5,16,0.313,1,10,0.1,1,1,1.0,0,2,2,3,1,0,1,2,12,7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400455,"Jan 01, 2025",DET vs. ORL,W,22,0,7,0.0,0,4,0.0,2,2,1.0,1,5,6,1,0,0,4,1,2,-4,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400432,"Dec 28, 2024",DET @ DEN,L,19,5,11,0.455,3,9,0.333,1,2,0.5,1,1,2,1,0,0,0,2,14,-12,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400418,"Dec 26, 2024",DET @ SAC,W,27,7,16,0.438,6,11,0.545,2,2,1.0,1,1,2,2,0,0,0,3,22,-3,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400404,"Dec 23, 2024",DET @ LAL,W,26,8,15,0.533,5,10,0.5,0,0,0.0,0,5,5,0,2,0,0,1,21,11,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400387,"Dec 21, 2024",DET @ PHX,W,27,6,15,0.4,5,11,0.455,1,2,0.5,0,2,2,0,3,0,2,0,18,-3,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400360,"Dec 19, 2024",DET vs. UTA,L,35,9,26,0.346,7,19,0.368,1,3,0.333,0,2,2,4,1,0,0,0,26,7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401221,"Dec 16, 2024",DET vs. MIA,W,41,9,18,0.5,7,13,0.538,3,3,1.0,0,3,3,4,0,1,2,2,28,8,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401205,"Dec 12, 2024",DET @ BOS,L,16,2,7,0.286,0,3,0.0,1,2,0.5,0,4,4,3,0,0,0,0,5,-27,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400343,"Dec 07, 2024",DET @ NYK,W,26,7,13,0.538,7,10,0.7,2,2,1.0,0,4,4,1,1,0,2,1,23,6,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400319,"Dec 04, 2024",DET @ BOS,L,33,8,16,0.5,6,11,0.545,1,1,1.0,1,3,4,1,2,0,0,1,23,6,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400052,"Dec 03, 2024",DET vs. MIL,L,18,2,10,0.2,0,4,0.0,0,0,0.0,0,3,3,0,0,0,0,0,4,-7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400301,"Nov 30, 2024",DET vs. PHI,L,27,6,9,0.667,4,5,0.8,3,3,1.0,0,6,6,4,0,0,1,1,19,-10,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400045,"Nov 29, 2024",DET @ IND,W,29,10,14,0.714,5,9,0.556,0,1,0.0,0,1,1,1,2,0,0,1,25,30,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400293,"Nov 27, 2024",DET @ MEM,L,20,4,6,0.667,2,4,0.5,0,0,0.0,0,2,2,3,1,0,0,0,10,-7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400278,"Nov 25, 2024",DET vs. TOR,W,33,4,16,0.25,3,14,0.214,3,4,0.75,0,2,2,5,1,0,3,3,14,10,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400265,"Nov 23, 2024",DET @ ORL,L,31,7,12,0.583,4,9,0.444,0,0,0.0,1,0,1,4,1,0,1,1,18,1,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400260,"Nov 21, 2024",DET @ CHA,L,34,5,15,0.333,4,12,0.333,2,2,1.0,1,5,6,1,0,0,1,2,16,11,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400244,"Nov 18, 2024",DET vs. CHI,L,30,8,19,0.421,5,14,0.357,0,0,0.0,3,1,4,2,1,0,0,2,21,-11,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400237,"Nov 17, 2024",DET @ WAS,W,29,10,16,0.625,6,11,0.545,0,0,0.0,1,2,3,1,1,0,0,0,26,30,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400011,"Nov 15, 2024",DET @ TOR,W,30,8,15,0.533,4,9,0.444,0,0,0.0,0,3,3,0,1,0,0,2,20,-7,1,1627736,2025-08-10T09:40:33.018941
