gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,source_game_id,collection_timestamp,estimatedTeamTurnoverPercentage
2022200397,1612709925,Osceola,Magic,OSC,magic,1630312.0,Robert,Baker,R. Baker,robert-baker,C,,,31:12,136.7,136.7,86.7,86.7,50.0,50.0,0.087,1.0,11.8,0.083,0.207,0.171,11.8,0.909,1.01,0.234,0.234,92.31,92.31,76.92,60.0,0.239,2022200397,2025-08-10T09:35:37.105292,
2022200397,1612709925,Osceola,Magic,OSC,magic,1630206.0,Jay,Scrubb,J. Scrubb,jay-scrubb,G,,,8:43,117.6,117.6,64.7,64.7,52.9,52.9,0.0,0.0,0.0,0.0,0.2,0.143,50.0,0.875,0.875,0.471,0.471,93.61,93.61,78.01,17.0,0.12,2022200397,2025-08-10T09:35:37.105292,
2022200397,1612709925,Osceola,Magic,OSC,magic,1630285.0,Zavier,Simpson,Z. Simpson,zavier-simpson,G,,,32:08,126.6,126.6,98.4,98.4,28.2,28.2,0.44,2.75,40.7,0.042,0.115,0.08,14.8,0.6,0.643,0.222,0.222,93.36,93.36,77.8,64.0,0.171,2022200397,2025-08-10T09:35:37.105292,
2022200397,1612709925,Osceola,Magic,OSC,magic,1631216.0,Caleb,Houstan,C. Houstan,caleb-houstan,,,,28:00,129.3,129.3,96.5,96.5,32.8,32.8,0.091,0.67,12.5,0.095,0.143,0.119,18.8,0.773,0.773,0.212,0.212,98.57,98.57,82.14,58.0,0.131,2022200397,2025-08-10T09:35:37.105292,
2022200397,1612709925,Osceola,Magic,OSC,magic,1630555.0,Joel,Ayayi,J. Ayayi,joel-ayayi,,,,21:49,117.0,117.0,112.8,112.8,4.3,4.3,0.143,1.5,37.5,0.0,0.053,0.034,25.0,0.833,0.833,0.1,0.1,103.41,103.41,86.17,47.0,0.085,2022200397,2025-08-10T09:35:37.105292,
2022200397,1612709925,Osceola,Magic,OSC,magic,1629245.0,Nuni,Omot,N. Omot,nuni-omot,,,,14:19,112.9,112.9,132.3,132.3,-19.4,-19.4,0.167,0.0,50.0,0.0,0.0,0.0,0.0,1.25,1.25,0.059,0.059,103.93,103.93,86.61,31.0,0.056,2022200397,2025-08-10T09:35:37.105292,
2022200397,1612709925,Osceola,Magic,OSC,magic,1630758.0,Aleem,Ford,A. Ford,aleem-ford,,,,22:09,113.0,113.0,123.9,123.9,-10.9,-10.9,0.067,1.0,8.3,0.0,0.056,0.036,8.3,0.85,0.85,0.22,0.22,99.68,99.68,83.07,46.0,0.13,2022200397,2025-08-10T09:35:37.105292,
2022200397,1612709925,Osceola,Magic,OSC,magic,1630726.0,Riley,LaChance,R. LaChance,riley-lachance,,,,14:28,100.0,100.0,110.7,110.7,-10.7,-10.7,0.2,1.0,22.2,0.0,0.083,0.045,22.2,0.4,0.4,0.212,0.212,92.9,92.9,77.42,28.0,0.02,2022200397,2025-08-10T09:35:37.105292,
2022200397,1612709925,Osceola,Magic,OSC,magic,1631457.0,Alex,Morales,A. Morales,alex-morales,,,,9:51,115.0,115.0,115.0,115.0,0.0,0.0,0.111,0.33,20.0,0.0,0.25,0.2,60.0,0.0,0.0,0.19,0.19,97.46,97.46,81.22,20.0,-0.078,2022200397,2025-08-10T09:35:37.105292,
2022200397,1612709925,Osceola,Magic,OSC,magic,1631300.0,Drake,Jeffries,D. Jeffries,drake-jeffries,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200397,2025-08-10T09:35:37.105292,
2022200397,1612709925,Osceola,Magic,OSC,magic,,,,,,,,,240:00,619.8,124.0,505.3,101.1,114.5,22.9,0.617,1.26,21.5,0.393,0.643,0.543,24.0,0.73,0.772,1.0,0.972,19.0,95.0,79.17,96.0,0.642,2022200397,2025-08-10T09:35:37.105292,23.958
2022200397,1612709928,Capital City,Go-Go,CCG,go-go,,,,,,,,,240:00,505.3,101.1,619.8,124.0,-114.5,-22.9,0.364,0.52,9.9,0.357,0.607,0.457,24.5,0.486,0.593,1.0,0.982,19.0,95.0,79.17,94.0,0.358,2022200397,2025-08-10T09:35:37.105292,24.468
2022400192,1612709934,Valley,Suns,VAL,suns,1642473.0,Moses,Wood,M. Wood,moses-wood,F,,,22:56,112.0,112.0,118.4,118.4,-6.4,-6.4,0.0,0.0,0.0,0.03,0.08,0.052,0.0,0.438,0.438,0.129,0.129,103.6,103.6,86.34,50.0,0.03,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1641779.0,Jalen,Bridges,J. Bridges,jalen-bridges,F,,,33:14,116.9,116.9,109.3,109.3,7.5,7.5,0.036,1.0,5.0,0.067,0.139,0.099,5.0,0.472,0.488,0.204,0.204,109.77,109.77,91.47,77.0,0.103,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1642345.0,Oso,Ighodaro,O. Ighodaro,oso-ighodaro,C,,,33:21,116.5,116.5,101.3,101.3,15.2,15.2,0.185,1.67,22.7,0.116,0.342,0.222,13.6,0.643,0.623,0.185,0.185,112.98,112.98,94.15,79.0,0.175,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1631102.0,TyTy,Washington Jr.,T. Washington Jr.,tyty-washington-jr,G,,,30:37,111.1,111.1,105.6,105.6,5.5,5.5,0.154,2.0,20.0,0.024,0.059,0.04,10.0,0.464,0.464,0.188,0.188,112.1,112.1,93.41,72.0,0.066,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1631221.0,Collin,Gillespie,C. Gillespie,collin-gillespie,G,,,41:39,119.1,119.1,105.2,105.2,13.9,13.9,0.265,3.0,25.7,0.058,0.136,0.094,8.6,0.65,0.685,0.236,0.236,109.48,109.48,91.24,94.0,0.164,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,204065.0,David,Stockton,D. Stockton,david-stockton,,,,23:58,101.9,101.9,100.0,100.0,1.9,1.9,0.389,2.33,36.8,0.038,0.069,0.055,15.8,0.5,0.592,0.203,0.203,109.15,109.15,90.96,54.0,0.084,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1628778.0,Paul,Watson,P. Watson,paul-watson,,,,16:26,105.7,105.7,100.0,100.0,5.7,5.7,0.0,0.0,0.0,0.0,0.053,0.028,0.0,0.0,0.0,0.081,0.081,105.15,105.15,87.63,35.0,-0.041,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1631455.0,Jaden,Shackelford,J. Shackelford,jaden-shackelford,,,,23:10,107.4,107.4,94.5,94.5,12.9,12.9,0.125,0.0,9.5,0.038,0.034,0.036,0.0,0.382,0.469,0.328,0.328,112.92,112.92,94.1,54.0,0.072,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1642487.0,Tyrese,Samuel,T. Samuel,tyrese-samuel,,,,14:39,100.0,100.0,112.5,112.5,-12.5,-12.5,0.0,0.0,0.0,0.059,0.438,0.242,0.0,0.75,0.788,0.118,0.118,101.57,101.57,84.64,30.0,0.204,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1630711.0,Olin,Carter III,O. Carter III,olin-carter-iii,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1629603.0,Mamadi,Diakite,M. Diakite,mamadi-diakite,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1629993.0,Kaleb,Johnson,K. Johnson,kaleb-johnson,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1630199.0,Cassius,Stanley,C. Stanley,cassius-stanley,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709934,Valley,Suns,VAL,suns,1628698.0,Eric,Washington,E. Washington,eric-washington,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1641795.0,Taevion,Kinsey,T. Kinsey,taevion-kinsey,F,,,39:06,113.5,113.5,106.7,106.7,6.8,6.8,0.0,0.0,0.0,0.07,0.039,0.053,8.3,0.8,0.766,0.12,0.12,109.89,109.89,91.58,89.0,0.073,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1641864.0,Keshawn,Justice,K. Justice,keshawn-justice,F,,,28:55,119.7,119.7,110.6,110.6,9.1,9.1,0.077,2.0,15.4,0.0,0.206,0.117,7.7,0.444,0.53,0.151,0.151,109.53,109.53,91.28,66.0,0.076,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1642693.0,Jaylan,Gainey,J. Gainey,jaylan-gainey,C,,,24:43,110.7,110.7,107.5,107.5,3.2,3.2,0.091,1.0,28.6,0.042,0.29,0.182,28.6,0.667,0.667,0.081,0.081,105.84,105.84,88.2,56.0,0.106,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1631220.0,Dereon,Seabron,D. Seabron,dereon-seabron,G,,,41:41,105.3,105.3,117.2,117.2,-11.9,-11.9,0.25,1.75,26.9,0.044,0.17,0.112,15.4,0.667,0.648,0.181,0.181,108.24,108.24,90.2,95.0,0.11,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,202738.0,Isaiah,Thomas,I. Thomas,isaiah-thomas,G,,,33:29,107.8,107.8,112.8,112.8,-5.0,-5.0,0.5,1.5,19.1,0.053,0.022,0.036,12.8,0.536,0.662,0.437,0.437,111.1,111.1,92.58,77.0,0.168,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1631171.0,Justin,Lewis,J. Lewis,justin-lewis,,,,23:17,94.6,94.6,116.1,116.1,-21.4,-21.4,0.176,1.0,20.0,0.067,0.241,0.153,20.0,0.278,0.278,0.194,0.194,115.45,115.45,96.21,56.0,0.073,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1630546.0,Max,Abmas,M. Abmas,max-abmas,,,,20:50,97.9,97.9,100.0,100.0,-2.1,-2.1,0.125,0.0,16.7,0.0,0.048,0.022,0.0,0.313,0.394,0.192,0.192,109.44,109.44,91.2,48.0,0.021,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1641526.0,Babacar,Sane,B. Sane,babacar-sane,,,,4:12,63.6,63.6,160.0,160.0,-96.4,-96.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,120.0,120.0,100.0,11.0,-0.04,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1641863.0,Dane,Goodwin,D. Goodwin,dane-goodwin,,,,23:47,82.7,82.7,113.5,113.5,-30.8,-30.8,0.083,0.0,8.3,0.03,0.188,0.108,0.0,0.591,0.591,0.19,0.19,104.95,104.95,87.46,52.0,0.134,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1641989.0,Elijah,Harkless,E. Harkless,elijah-harkless,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1642640.0,Justin,Harmon,J. Harmon,justin-harmon,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1630695.0,Micah,Potter,M. Potter,micah-potter,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1631131.0,Oscar,Tshiebwe,O. Tshiebwe,oscar-tshiebwe,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400192,2025-08-10T09:35:50.315810,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,,,,,,,,,240:00,527.5,105.5,559.6,111.9,-32.1,-6.4,0.605,1.53,17.7,0.241,0.717,0.491,15.6,0.537,0.584,1.0,0.983,21.8,109.0,90.83,109.0,0.477,2022400192,2025-08-10T09:35:50.317943,15.596
2022400192,1612709934,Valley,Suns,VAL,suns,,,,,,,,,240:00,559.6,111.9,527.5,105.5,32.1,6.4,0.583,2.33,18.2,0.283,0.759,0.509,11.0,0.509,0.542,1.0,0.984,21.8,109.0,90.83,109.0,0.523,2022400192,2025-08-10T09:35:50.317943,11.009
