SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,league_id,league_name,season_type,season_type_name
22023,1611661324,MIN,Minnesota Lynx,1022300011,2023-05-23,MIN vs. ATL,L,201,77,30,67,0.448,6,20,0.3,11,15,0.733,10,23,33,23,10,1,14,26,-6.0,10,WNBA,Regular Season,Regular
22023,1611661330,ATL,Atlanta Dream,1022300011,2023-05-23,ATL @ MIN,W,200,83,29,69,0.42,7,23,0.304,18,20,0.9,11,22,33,21,6,6,16,16,6.0,10,WNBA,Regular Season,Regular
22023,1611661322,WAS,Washington Mystics,1022300010,2023-05-23,WAS vs. CON,L,202,81,27,65,0.415,8,28,0.286,19,21,0.905,12,21,33,18,5,1,14,21,-7.0,10,WNBA,Regular Season,Regular
22023,1611661325,IND,Indiana Fever,1022300008,2023-05-21,IND @ NYL,L,200,73,26,73,0.356,5,20,0.25,16,21,0.762,12,23,35,11,8,4,15,16,-17.0,10,WNBA,Regular Season,Regular
22023,1611661313,NYL,New York Liberty,1022300008,2023-05-21,NYL vs. IND,W,200,90,33,68,0.485,14,29,0.483,10,11,0.909,7,29,36,28,7,5,17,20,17.0,10,WNBA,Regular Season,Regular
22023,1611661317,PHO,Phoenix Mercury,1022300009,2023-05-21,PHO vs. CHI,L,199,69,23,56,0.411,5,16,0.313,18,24,0.75,3,26,29,17,6,8,18,19,-6.0,10,WNBA,Regular Season,Regular
22023,1611661329,CHI,Chicago Sky,1022300009,2023-05-21,CHI @ PHO,W,200,75,28,70,0.4,6,15,0.4,13,19,0.684,11,28,39,19,4,5,11,23,6.0,10,WNBA,Regular Season,Regular
22023,1611661322,WAS,Washington Mystics,1022300007,2023-05-21,WAS @ CON,L,200,74,27,69,0.391,3,21,0.143,17,22,0.773,4,34,38,18,4,5,11,25,-6.0,10,WNBA,Regular Season,Regular
22023,1611661323,CON,Connecticut Sun,1022300007,2023-05-21,CON vs. WAS,W,199,80,25,68,0.368,5,18,0.278,25,36,0.694,8,38,46,17,7,3,8,22,6.0,10,WNBA,Regular Season,Regular
22023,1611661328,SEA,Seattle Storm,1022300005,2023-05-20,SEA vs. LVA,L,199,64,25,78,0.321,5,21,0.238,9,15,0.6,6,26,32,12,12,6,13,16,-41.0,10,WNBA,Regular Season,Regular
22023,1611661321,DAL,Dallas Wings,1022300006,2023-05-20,DAL vs. ATL,W,200,85,27,74,0.365,9,30,0.3,22,26,0.846,13,27,40,13,10,5,16,19,7.0,10,WNBA,Regular Season,Regular
22023,1611661330,ATL,Atlanta Dream,1022300006,2023-05-20,ATL @ DAL,L,201,78,29,82,0.354,9,32,0.281,11,14,0.786,17,28,45,18,6,6,19,23,-7.0,10,WNBA,Regular Season,Regular
22023,1611661319,LVA,Las Vegas Aces,1022300005,2023-05-20,LVA @ SEA,W,199,105,40,73,0.548,11,18,0.611,14,17,0.824,6,44,50,22,6,8,14,14,41.0,10,WNBA,Regular Season,Regular
22023,1611661323,CON,Connecticut Sun,1022300001,2023-05-19,CON @ IND,W,201,70,21,66,0.318,4,17,0.235,24,32,0.75,12,31,43,15,10,6,16,21,9.0,10,WNBA,Regular Season,Regular
22023,1611661313,NYL,New York Liberty,1022300002,2023-05-19,NYL @ WAS,L,200,64,23,67,0.343,7,31,0.226,11,14,0.786,8,32,40,18,8,2,20,13,-16.0,10,WNBA,Regular Season,Regular
22023,1611661329,CHI,Chicago Sky,1022300003,2023-05-19,CHI @ MIN,W,201,77,31,72,0.431,9,24,0.375,6,6,1.0,7,28,35,23,14,8,12,19,11.0,10,WNBA,Regular Season,Regular
22023,1611661320,LAS,Los Angeles Sparks,1022300004,2023-05-19,LAS vs. PHO,W,199,94,29,73,0.397,9,22,0.409,27,29,0.931,11,21,32,20,10,2,6,19,23.0,10,WNBA,Regular Season,Regular
22023,1611661324,MIN,Minnesota Lynx,1022300003,2023-05-19,MIN vs. CHI,L,200,66,21,63,0.333,6,24,0.25,18,21,0.857,11,29,40,16,8,8,20,10,-11.0,10,WNBA,Regular Season,Regular
22023,1611661322,WAS,Washington Mystics,1022300002,2023-05-19,WAS vs. NYL,W,201,80,32,70,0.457,6,23,0.261,10,11,0.909,3,29,32,23,13,4,12,17,16.0,10,WNBA,Regular Season,Regular
22023,1611661317,PHO,Phoenix Mercury,1022300004,2023-05-19,PHO @ LAS,L,199,71,24,59,0.407,6,20,0.3,17,20,0.85,6,28,34,18,2,8,19,20,-23.0,10,WNBA,Regular Season,Regular
22023,1611661325,IND,Indiana Fever,1022300001,2023-05-19,IND vs. CON,L,200,61,22,66,0.333,6,24,0.25,11,19,0.579,8,27,35,15,9,5,19,24,-9.0,10,WNBA,Regular Season,Regular
12023,1611661323,CON,Connecticut Sun,1012300011,2023-05-14,CON @ ATL,W,201,85,33,68,0.485,5,16,0.313,14,20,0.7,12,39,51,22,6,9,23,31,17.0,10,WNBA,Pre Season,Preseason
12023,1611661330,ATL,Atlanta Dream,1012300011,2023-05-14,ATL vs. CON,L,201,68,19,69,0.275,4,19,0.211,26,32,0.813,9,21,30,8,9,2,16,24,-17.0,10,WNBA,Pre Season,Preseason
12023,1611661324,MIN,Minnesota Lynx,1012300001,2023-05-13,MIN vs. CHI,L,201,74,25,63,0.397,7,19,0.368,17,23,0.739,5,24,29,16,10,5,11,19,-8.0,10,WNBA,Pre Season,Preseason
12023,1611661319,LVA,Las Vegas Aces,1012300010,2023-05-13,LVA vs. NYL,W,199,84,30,69,0.435,10,25,0.4,14,17,0.824,8,30,38,17,6,1,14,16,7.0,10,WNBA,Pre Season,Preseason
12023,1611661313,NYL,New York Liberty,1012300010,2023-05-13,NYL @ LVA,L,200,77,28,65,0.431,11,29,0.379,10,10,1.0,5,28,33,20,6,2,17,21,-7.0,10,WNBA,Pre Season,Preseason
12023,1611661325,IND,Indiana Fever,1012300009,2023-05-13,IND vs. DAL,W,201,90,31,67,0.463,10,20,0.5,18,22,0.818,8,29,37,20,5,3,12,30,7.0,10,WNBA,Pre Season,Preseason
12023,1611661329,CHI,Chicago Sky,1012300001,2023-05-13,CHI @ MIN,W,202,82,32,72,0.444,8,24,0.333,10,16,0.625,12,28,40,20,7,6,16,17,8.0,10,WNBA,Pre Season,Preseason
12023,1611661321,DAL,Dallas Wings,1012300009,2023-05-13,DAL @ IND,L,198,83,29,72,0.403,9,30,0.3,16,23,0.696,10,27,37,18,5,3,12,19,-7.0,10,WNBA,Pre Season,Preseason
12023,1611661317,PHO,Phoenix Mercury,1012300003,2023-05-12,PHO vs. LAS,L,200,71,25,61,0.41,5,25,0.2,16,19,0.842,7,23,30,17,3,7,18,20,-19.0,10,WNBA,Pre Season,Preseason
12023,1611661320,LAS,Los Angeles Sparks,1012300003,2023-05-12,LAS @ PHO,W,201,90,37,68,0.544,6,17,0.353,10,17,0.588,5,26,31,22,7,2,12,21,19.0,10,WNBA,Pre Season,Preseason
12023,1611661330,ATL,Atlanta Dream,1012300008,2023-05-10,ATL @ WAS,L,200,76,29,80,0.363,6,24,0.25,12,17,0.706,10,30,40,14,9,3,16,19,-12.0,10,WNBA,Pre Season,Preseason
12023,1611661313,NYL,New York Liberty,1012300007,2023-05-10,NYL @ CON,L,199,57,18,50,0.36,8,23,0.348,13,18,0.722,5,33,38,13,6,4,20,22,-6.0,10,WNBA,Pre Season,Preseason
12023,1611661323,CON,Connecticut Sun,1012300007,2023-05-10,CON vs. NYL,W,201,63,22,65,0.338,6,16,0.375,13,21,0.619,10,24,34,16,10,3,13,22,6.0,10,WNBA,Pre Season,Preseason
12023,1611661322,WAS,Washington Mystics,1012300008,2023-05-10,WAS vs. ATL,W,199,88,33,68,0.485,7,20,0.35,15,17,0.882,5,35,40,18,7,11,20,24,12.0,10,WNBA,Pre Season,Preseason
12023,1611661328,SEA,Seattle Storm,1012300002,2023-05-08,SEA vs. PHO,L,201,71,25,69,0.362,6,25,0.24,15,25,0.6,11,23,34,14,6,7,7,19,-6.0,10,WNBA,Pre Season,Preseason
12023,1611661317,PHO,Phoenix Mercury,1012300002,2023-05-08,PHO @ SEA,W,201,77,28,63,0.444,7,22,0.318,14,18,0.778,8,29,37,13,4,4,11,20,6.0,10,WNBA,Pre Season,Preseason
12023,1611661329,CHI,Chicago Sky,1012300006,2023-05-07,CHI vs. IND,W,201,81,30,60,0.5,10,16,0.625,11,13,0.846,8,22,30,20,14,4,18,19,25.0,10,WNBA,Pre Season,Preseason
12023,1611661325,IND,Indiana Fever,1012300006,2023-05-07,IND @ CHI,L,201,56,22,54,0.407,3,13,0.231,9,15,0.6,3,22,25,11,11,3,22,17,-25.0,10,WNBA,Pre Season,Preseason
12023,1611661322,WAS,Washington Mystics,1012300004,2023-05-05,WAS @ MIN,L,200,69,23,66,0.348,8,27,0.296,15,15,1.0,8,27,35,19,11,2,15,23,-3.0,10,WNBA,Pre Season,Preseason
12023,1611661321,DAL,Dallas Wings,1012300005,2023-05-05,DAL vs. CHI,W,201,75,23,61,0.377,4,20,0.2,25,32,0.781,13,23,36,15,10,6,15,18,5.0,10,WNBA,Pre Season,Preseason
12023,1611661324,MIN,Minnesota Lynx,1012300004,2023-05-05,MIN vs. WAS,W,199,72,26,59,0.441,5,23,0.217,15,25,0.6,6,30,36,14,4,2,17,18,3.0,10,WNBA,Pre Season,Preseason
12023,1611661329,CHI,Chicago Sky,1012300005,2023-05-05,CHI @ DAL,L,198,70,27,63,0.429,4,12,0.333,12,12,1.0,10,25,35,12,6,3,16,25,-5.0,10,WNBA,Pre Season,Preseason
