SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,league_id,league_name,season_type,season_type_name
22024,1612709927,WIS,Wisconsin Herd,2022400525,2025-03-29,WIS vs. SDC,W,241,124,44,78,0.564,17,37,0.459,12,15,0.8,3,28,31,35,5,4,10,11,5.0,20,G-League,Regular Season,Regular
22024,1612709922,GBO,Greensboro Swarm,2022400516,2025-03-29,GBO @ CPS,L,240,112,43,83,0.518,12,24,0.5,10,15,0.667,8,30,38,34,5,5,10,17,-7.0,20,G-League,Regular Season,Regular
22024,1612709909,DEL,Delaware Blue Coats,2022400515,2025-03-29,DEL vs. RAP,W,239,122,48,80,0.6,14,32,0.438,7,15,0.467,8,29,37,26,13,8,16,15,11.0,20,G-League,Regular Season,Regular
22024,1612709919,WES,Westchester Knicks,2022400517,2025-03-29,WES @ CCG,W,240,108,35,81,0.432,12,41,0.293,14,23,0.609,16,35,51,19,4,10,11,17,11.0,20,G-League,Regular Season,Regular
22024,1612709908,RGV,Rio Grande Valley Vipers,2022400523,2025-03-29,RGV vs. STO,L,241,107,41,88,0.466,12,41,0.293,7,7,1.0,10,29,39,23,5,6,17,20,-4.0,20,G-League,Regular Season,Regular
22024,1612709921,LIN,Long Island Nets,2022400519,2025-03-29,LIN vs. CLC,L,240,93,37,95,0.389,5,28,0.179,8,16,0.5,16,36,52,17,5,7,13,17,-35.0,20,G-League,Regular Season,Regular
22024,1612709925,OSC,Osceola Magic,2022400521,2025-03-29,OSC vs. BHM,W,240,124,45,84,0.536,16,35,0.457,11,16,0.688,20,34,54,26,5,2,16,14,5.0,20,G-League,Regular Season,Regular
22024,1612709933,RCR,Rip City Remix,2022400527,2025-03-29,RCR @ SCW,L,241,103,37,88,0.42,14,43,0.326,9,11,0.818,7,37,44,19,8,4,19,15,-16.0,20,G-League,Regular Season,Regular
22024,1612709932,MCC,Motor City Cruise,2022400520,2025-03-29,MCC vs. WCB,W,240,120,40,89,0.449,10,35,0.286,18,21,0.857,16,38,54,16,10,8,17,11,7.0,20,G-League,Regular Season,Regular
22024,1612709914,STO,Stockton Kings,2022400510,2025-03-28,STO @ RGV,L,240,102,39,85,0.459,12,39,0.308,7,8,0.875,6,32,38,24,6,3,15,17,-11.0,20,G-League,Regular Season,Regular
22024,1612709919,WES,Westchester Knicks,2022400505,2025-03-28,WES @ CCG,W,240,108,39,89,0.438,13,40,0.325,13,14,0.929,11,35,46,25,10,6,17,20,7.0,20,G-League,Regular Season,Regular
22024,1612709921,LIN,Long Island Nets,2022400507,2025-03-28,LIN vs. CLC,L,240,114,48,107,0.449,11,36,0.306,4,7,0.571,22,30,52,25,10,4,17,25,-7.0,20,G-League,Regular Season,Regular
