gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,source_game_id,collection_timestamp,endpoint,estimatedTeamTurnoverPercentage
1022001035,1611661313,New York,Liberty,NYL,liberty,1630139.0,Jocelyn,Willoughby,J. Willoughby,jocelyn-willoughby,,,,14:27,78.6,78.6,89.7,89.7,-11.1,-11.1,0.0,0.0,0.0,0.0,0.071,0.034,11.1,0.25,0.565,0.281,0.281,94.67,94.67,78.89,28.0,0.056,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661313,New York,Liberty,NYL,liberty,1630115.0,Joyner,Holmes,J. Holmes,joyner-holmes,,,,4:12,66.7,66.7,22.2,22.2,44.4,44.4,1.0,0.0,16.7,0.125,0.25,0.167,0.0,0.25,0.307,0.417,0.417,102.86,102.86,85.71,9.0,1.5,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661313,New York,Liberty,NYL,liberty,1630136.0,Megan,Walker,M. Walker,megan-walker,,,,7:29,81.3,81.3,62.5,62.5,18.8,18.8,0.25,0.0,25.0,0.0,0.429,0.167,0.0,0.333,0.333,0.15,0.15,102.63,102.63,85.52,16.0,0.348,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661313,New York,Liberty,NYL,liberty,1629476.0,Asia (AD),Durr,A. Durr,asia-(ad)-durr,,NWT_NOT_WITH_TEAM,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661313,New York,Liberty,NYL,liberty,1629477.0,Sabrina,Ionescu,S. Ionescu,sabrina-ionescu,,NWT_NOT_WITH_TEAM,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,1627672.0,Aerial,Powers,A. Powers,aerial-powers,F,,,30:18,98.3,98.3,103.5,103.5,-5.2,-5.2,0.067,0.5,5.6,0.0,0.038,0.017,11.1,0.458,0.627,0.266,0.266,91.09,91.09,75.91,58.0,0.182,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,203416.0,Emma,Meesseman,E. Meesseman,emma-meesseman,F,,,32:12,96.8,96.8,101.6,101.6,-4.8,-4.8,0.133,1.0,12.5,0.0,0.074,0.033,12.5,0.7,0.723,0.203,0.203,92.42,92.42,77.02,63.0,0.153,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,1628899.0,Myisha,Hines-Allen,M. Hines-Allen,myisha-hines-allen,C,,,26:22,76.9,76.9,98.1,98.1,-21.2,-21.2,0.083,1.0,6.3,0.0,0.4,0.163,6.3,0.385,0.419,0.273,0.273,94.66,94.66,78.89,52.0,0.109,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,1628878.0,Ariel,Atkins,A. Atkins,ariel-atkins,G,,,23:44,87.0,87.0,100.0,100.0,-13.0,-13.0,0.091,1.0,6.7,0.0,0.053,0.023,6.7,0.375,0.349,0.28,0.28,94.08,94.08,78.4,46.0,-0.055,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,201507.0,Leilani,Mitchell,L. Mitchell,leilani-mitchell,G,,,29:20,87.9,87.9,91.1,91.1,-3.1,-3.1,0.278,2.5,38.5,0.0,0.074,0.035,15.4,0.0,0.17,0.127,0.127,93.27,93.27,77.73,58.0,-0.008,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,203403.0,Tianna,Hawkins,T. Hawkins,tianna-hawkins,,,,17:13,80.6,80.6,91.2,91.2,-10.6,-10.6,0.143,0.5,14.3,0.0,0.263,0.139,28.6,0.0,0.0,0.154,0.154,97.58,97.58,81.32,36.0,-0.065,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,201502.0,Essence,Carson,E. Carson,essence-carson,,,,7:48,50.0,50.0,64.7,64.7,-14.7,-14.7,0.0,0.0,0.0,0.0,0.182,0.125,100.0,0.0,0.0,0.056,0.056,107.69,107.69,89.74,18.0,0.8,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,1628268.0,Alaina,Coates,A. Coates,alaina-coates,,,,4:13,20.0,20.0,40.0,40.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.125,0.1,0.0,0.0,0.0,0.0,0.0,113.83,113.83,94.86,10.0,0.0,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,1629506.0,Kiara,Leslie,K. Leslie,kiara-leslie,,,,18:11,70.3,70.3,83.8,83.8,-13.5,-13.5,0.0,0.0,0.0,0.048,0.167,0.103,20.0,0.75,0.75,0.128,0.128,97.72,97.72,81.43,37.0,0.315,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,203035.0,Shey,Peddy,S. Peddy,shey-peddy,,,,10:40,71.4,71.4,100.0,100.0,-28.6,-28.6,0.2,0.5,25.0,0.0,0.0,0.0,50.0,0.0,0.0,0.136,0.136,99.0,99.0,82.5,21.0,-0.174,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,202250.0,Tina,Charles,T. Charles,tina-charles,,NWT_NOT_WITH_TEAM,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,203399.0,Elena,Delle Donne,E. Delle Donne,elena-delle-donne,,NWT_NOT_WITH_TEAM,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,
1022001035,1611661322,Washington,Mystics,WAS,mystics,,,,,,,,,200:00,423.1,84.6,474.4,94.9,-51.3,-10.3,0.522,0.86,12.5,0.171,0.757,0.449,17.9,0.41,0.473,1.0,0.988,18.72,93.6,78.0,78.0,0.437,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,17.949
1022001035,1611661313,New York,Liberty,NYL,liberty,,,,,,,,,200:00,474.4,94.9,423.1,84.6,51.3,10.3,0.727,0.84,15.5,0.243,0.829,0.551,24.4,0.5,0.556,1.0,0.977,18.72,93.6,78.0,78.0,0.563,1022001035,2025-08-10T09:49:57.494420,BoxScoreAdvancedV3,24.359
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,1627885.0,Shaquille,Harrison,S. Harrison,shaquille-harrison,F,,,26:50,115.3,115.3,104.8,104.8,10.4,10.4,0.182,4.0,22.2,0.056,0.167,0.1,5.6,0.417,0.482,0.197,0.197,108.22,108.22,90.19,59.0,0.102,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,1627775.0,Patrick,McCaw,P. McCaw,patrick-mccaw,F,,,27:24,109.5,109.5,98.4,98.4,11.1,11.1,0.083,0.0,22.2,0.026,0.143,0.068,0.0,0.357,0.357,0.093,0.093,111.24,111.24,92.7,63.0,0.044,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,1629646.0,Charles,Bassey,C. Bassey,charles-bassey,C,,,23:35,126.9,126.9,107.7,107.7,19.2,19.2,0.0,0.0,0.0,0.1,0.222,0.146,7.1,0.792,0.844,0.215,0.215,105.84,105.84,88.2,52.0,0.165,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,1630531.0,Jaden,Springer,J. Springer,jaden-springer,G,,,32:37,119.7,119.7,112.3,112.3,7.4,7.4,0.286,0.0,20.7,0.114,0.121,0.117,0.0,0.65,0.689,0.264,0.264,105.96,105.96,88.3,71.0,0.204,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,1629619.0,Myles,Powell,M. Powell,myles-powell,G,,,28:18,121.0,121.0,117.7,117.7,3.2,3.2,0.16,2.0,18.2,0.026,0.095,0.05,9.1,0.188,0.188,0.234,0.234,105.18,105.18,87.65,62.0,-0.01,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,1629044.0,Shamorie,Ponds,S. Ponds,shamorie-ponds,,,,23:36,128.3,128.3,103.7,103.7,24.6,24.6,0.235,2.0,18.2,0.143,0.074,0.109,9.1,0.667,0.724,0.295,0.295,108.81,108.81,90.68,53.0,0.207,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,1630565.0,Aaron,Henry,A. Henry,aaron-henry,,,,29:29,127.3,127.3,103.0,103.0,24.3,24.3,0.259,0.0,36.8,0.061,0.086,0.074,0.0,0.5,0.5,0.158,0.158,108.25,108.25,90.21,66.0,0.088,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,1630296.0,Braxton,Key,B. Key,braxton-key,,,,24:25,112.3,112.3,106.9,106.9,5.4,5.4,0.105,2.0,13.3,0.031,0.214,0.117,6.7,0.333,0.558,0.203,0.203,113.04,113.04,94.2,57.0,0.1,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,1628113.0,Demarcus,Holland,D. Holland,demarcus-holland,,,,13:06,121.9,121.9,103.1,103.1,18.8,18.8,0.0,0.0,0.0,0.0,0.154,0.071,0.0,0.75,0.75,0.057,0.057,117.25,117.25,97.71,32.0,0.045,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,1628876.0,Jared,Brownridge,J. Brownridge,jared-brownridge,,,,10:40,128.0,128.0,119.2,119.2,8.8,8.8,0.1,0.0,20.0,0.0,0.0,0.0,0.0,0.75,0.75,0.138,0.138,114.75,114.75,95.63,25.0,0.081,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,1630768.0,Barra,Njie,B. Njie,barra-njie,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709893,Cleveland,Charge,CLC,charge,1629713.0,Justin,James,J. James,justin-james,F,,,36:30,112.0,112.0,121.7,121.7,-9.6,-9.6,0.185,1.25,18.5,0.029,0.125,0.085,14.8,0.406,0.504,0.239,0.239,109.18,109.18,90.98,83.0,0.069,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709893,Cleveland,Charge,CLC,charge,1628411.0,Wes,Iwundu,W. Iwundu,wes-iwundu,F,,,28:03,111.1,111.1,125.4,125.4,-14.3,-14.3,0.091,0.67,16.7,0.045,0.179,0.131,25.0,0.571,0.605,0.145,0.145,107.81,107.81,89.84,63.0,0.091,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709893,Cleveland,Charge,CLC,charge,1629605.0,Tacko,Fall,T. Fall,tacko-fall,C,,,23:49,84.9,84.9,105.7,105.7,-20.8,-20.8,0.167,0.5,5.9,0.273,0.167,0.207,11.8,0.75,0.863,0.262,0.262,106.82,106.82,89.01,53.0,0.295,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709893,Cleveland,Charge,CLC,charge,1629005.0,Malik,Newman,M. Newman,malik-newman,G,,,35:53,114.8,114.8,123.1,123.1,-8.3,-8.3,0.2,1.0,19.2,0.0,0.067,0.039,19.2,0.714,0.751,0.226,0.226,106.34,106.34,88.62,81.0,0.095,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709893,Cleveland,Charge,CLC,charge,1630753.0,Cameron,Young,C. Young,cameron-young,G,,,38:24,111.5,111.5,120.2,120.2,-8.7,-8.7,0.167,1.0,13.3,0.079,0.143,0.115,13.3,0.452,0.526,0.26,0.26,106.88,106.88,89.06,87.0,0.102,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709893,Cleveland,Charge,CLC,charge,203962.0,Josh,Huestis,J. Huestis,josh-huestis,,,,22:59,116.4,116.4,127.5,127.5,-11.1,-11.1,0.059,1.0,11.1,0.08,0.13,0.104,11.1,0.8,0.962,0.127,0.127,110.69,110.69,92.24,55.0,0.124,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709893,Cleveland,Charge,CLC,charge,1628393.0,Jawun,Evans,J. Evans,jawun-evans,,,,21:03,81.6,81.6,128.6,128.6,-46.9,-46.9,0.182,1.0,16.7,0.0,0.192,0.098,16.7,0.5,0.5,0.172,0.172,111.73,111.73,93.11,49.0,0.05,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709893,Cleveland,Charge,CLC,charge,1630642.0,Mitch,Ballock,M. Ballock,mitch-ballock,,,,21:10,114.0,114.0,116.0,116.0,-2.0,-2.0,0.05,0.0,25.0,0.0,0.071,0.042,0.0,0.333,0.333,0.055,0.055,113.4,113.4,94.5,50.0,0.022,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709893,Cleveland,Charge,CLC,charge,1630354.0,Trey,Landers,T. Landers,trey-landers,,,,12:10,103.3,103.3,106.9,106.9,-3.6,-3.6,0.083,0.5,33.3,0.154,0.188,0.172,66.7,0.0,0.0,0.057,0.057,116.43,116.43,97.03,30.0,0.02,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,
2022100396,1612709893,Cleveland,Charge,CLC,charge,,,,,,,,,240:00,541.3,108.3,607.5,121.5,-66.2,-13.2,0.537,0.88,15.1,0.326,0.677,0.528,22.9,0.558,0.637,1.0,0.952,21.6,108.0,90.0,109.0,0.468,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,22.936
2022100396,1612709909,Delaware,Blue Coats,DEL,blue-coats,,,,,,,,,240:00,607.5,121.5,541.3,108.3,66.2,13.2,0.612,3.75,19.1,0.323,0.674,0.472,7.5,0.518,0.569,1.0,0.984,21.6,108.0,90.0,107.0,0.532,2022100396,2025-08-10T09:50:07.875915,BoxScoreAdvancedV3,7.477
2022200296,1612709920,Raptors,905,RAP,905,1630525.0,David,Johnson,D. Johnson,david-johnson,F,,,30:01,98.5,98.5,117.9,117.9,-19.4,-19.4,0.15,1.5,16.7,0.059,0.031,0.045,11.1,0.538,0.538,0.2,0.2,107.16,107.16,89.3,67.0,0.084,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1631199.0,Ron,Harper Jr.,R. Harper Jr.,ron-harper-jr,F,,,33:03,118.1,118.1,108.3,108.3,9.7,9.7,0.185,2.5,26.3,0.0,0.15,0.08,10.5,0.792,0.792,0.175,0.175,104.57,104.57,87.14,72.0,0.155,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1630777.0,Jeremiah,Tilmon,J. Tilmon,jeremiah-tilmon,C,,,25:32,121.1,121.1,106.9,106.9,14.2,14.2,0.048,0.33,7.1,0.125,0.107,0.115,21.4,0.857,0.97,0.203,0.203,108.1,108.1,90.08,57.0,0.1,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1628425.0,Sterling,Brown,S. Brown,sterling-brown,G,,,33:28,95.9,95.9,110.8,110.8,-14.9,-14.9,0.125,1.5,15.8,0.049,0.211,0.127,10.5,0.346,0.335,0.19,0.19,106.14,106.14,88.45,74.0,0.065,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1630625.0,Dalano,Banton,D. Banton,dalano-banton,G,,,32:45,116.9,116.9,106.9,106.9,10.0,10.0,0.37,3.33,34.5,0.0,0.125,0.065,10.3,0.467,0.518,0.235,0.235,104.79,104.79,87.33,71.0,0.14,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1629200.0,Aaron,Epps,A. Epps,aaron-epps,,,,17:28,79.5,79.5,95.0,95.0,-15.5,-15.5,0.1,0.0,12.5,0.091,0.174,0.133,0.0,0.429,0.403,0.163,0.163,108.55,108.55,90.46,39.0,0.104,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1631122.0,Gabe,Brown,G. Brown,gabe-brown,,,,15:57,70.3,70.3,94.6,94.6,-24.3,-24.3,0.111,1.0,11.1,0.048,0.0,0.025,11.1,0.357,0.357,0.2,0.2,111.41,111.41,92.84,37.0,-0.009,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1628753.0,Tra-Deon,Hollins,T. Hollins,tra-deon-hollins,,,,12:54,79.3,79.3,100.0,100.0,-20.7,-20.7,0.25,2.0,22.2,0.0,0.133,0.067,11.1,0.4,0.368,0.219,0.219,109.77,109.77,91.47,29.0,0.042,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1641501.0,Ryan,Hawkins,R. Hawkins,ryan-hawkins,,,,14:58,124.2,124.2,109.1,109.1,15.2,15.2,0.0,0.0,0.0,0.0,0.063,0.033,25.0,0.333,0.333,0.114,0.114,105.84,105.84,88.2,33.0,0.0,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1631458.0,Darryl,Morsell,D. Morsell,darryl-morsell,,,,22:14,110.6,110.6,93.9,93.9,16.8,16.8,0.071,1.0,7.1,0.04,0.107,0.075,7.1,0.667,0.699,0.25,0.25,103.64,103.64,86.36,47.0,0.207,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1630283.0,Kylor,Kelley,K. Kelley,kylor-kelley,,,,1:41,100.0,100.0,233.3,233.3,-133.3,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.54,85.54,71.29,3.0,-0.333,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1630288.0,Jeff,Dowtin Jr.,J. Dowtin Jr.,jeff-dowtin-jr,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709920,Raptors,905,RAP,905,1631388.0,Keith,Williams,K. Williams,keith-williams,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709923,Windy City,Bulls,WCB,bulls,1631290.0,Aaron,Wheeler,A. Wheeler,aaron-wheeler,F,,,32:30,115.9,115.9,110.1,110.1,5.8,5.8,0.0,0.0,0.0,0.081,0.194,0.137,0.0,0.455,0.481,0.129,0.129,101.91,101.91,84.92,69.0,0.088,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709923,Windy City,Bulls,WCB,bulls,1630929.0,Henri,Drell,H. Drell,henri-drell,F,,,34:24,120.0,120.0,110.4,110.4,9.6,9.6,0.107,1.0,15.8,0.029,0.135,0.083,15.8,0.667,0.723,0.18,0.18,106.05,106.05,88.37,75.0,0.113,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709923,Windy City,Bulls,WCB,bulls,1630187.0,Daniel,Oturu,D. Oturu,daniel-oturu,C,,,26:57,108.3,108.3,95.1,95.1,13.3,13.3,0.059,0.5,5.9,0.097,0.194,0.145,11.8,0.692,0.663,0.219,0.219,107.76,107.76,89.8,60.0,0.174,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709923,Windy City,Bulls,WCB,bulls,202951.0,Jeremy,Pargo,J. Pargo,jeremy-pargo,G,,,30:26,100.0,100.0,100.0,100.0,0.0,0.0,0.13,1.5,16.7,0.0,0.121,0.056,11.1,0.5,0.563,0.181,0.181,108.83,108.83,90.69,70.0,0.09,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709923,Windy City,Bulls,WCB,bulls,1630637.0,Carlik,Jones,C. Jones,carlik-jones,G,,,40:45,108.0,108.0,118.4,118.4,-10.4,-10.4,0.429,3.0,26.1,0.063,0.136,0.098,8.7,0.42,0.491,0.315,0.315,103.07,103.07,85.89,88.0,0.139,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709923,Windy City,Bulls,WCB,bulls,1626272.0,Lazeric,Jones,L. Jones,lazeric-jones,,,,21:44,108.0,108.0,89.6,89.6,18.4,18.4,0.3,3.0,42.9,0.042,0.143,0.096,14.3,0.3,0.46,0.138,0.138,108.22,108.22,90.18,50.0,0.099,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709923,Windy City,Bulls,WCB,bulls,1631408.0,Ben,Coupet Jr.,B. Coupet Jr.,ben-coupet-jr,,,,25:13,89.8,89.8,91.4,91.4,-1.5,-1.5,0.063,0.5,9.1,0.036,0.065,0.051,18.2,0.625,0.625,0.149,0.149,111.35,111.35,92.8,59.0,0.056,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709923,Windy City,Bulls,WCB,bulls,1630250.0,Marko,Simonovic,M. Simonovic,marko-simonovic,,,,18:33,107.5,107.5,109.8,109.8,-2.3,-2.3,0.154,2.0,20.0,0.0,0.278,0.119,10.0,0.643,0.643,0.167,0.167,104.8,104.8,87.33,40.0,0.099,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709923,Windy City,Bulls,WCB,bulls,1629666.0,Charles,Matthews,C. Matthews,charles-matthews,,,,9:28,87.0,87.0,82.6,82.6,4.3,4.3,0.0,0.0,0.0,0.067,0.167,0.111,25.0,0.0,0.0,0.143,0.143,116.62,116.62,97.18,23.0,-0.037,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709923,Windy City,Bulls,WCB,bulls,1631448.0,Maurice,Calloo,M. Calloo,maurice-calloo,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,
2022200296,1612709923,Windy City,Bulls,WCB,bulls,,,,,,,,,240:00,537.7,107.5,523.8,104.8,13.9,2.8,0.622,1.47,18.1,0.375,0.778,0.573,17.9,0.516,0.556,1.0,0.961,21.1,105.5,87.92,106.0,0.512,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,17.925
2022200296,1612709920,Raptors,905,RAP,905,,,,,,,,,240:00,523.8,104.8,537.7,107.5,-13.9,-2.8,0.614,1.69,18.8,0.222,0.625,0.427,15.2,0.537,0.559,1.0,0.991,21.1,105.5,87.92,105.0,0.488,2022200296,2025-08-10T09:50:26.323366,BoxScoreAdvancedV3,15.238
2022200282,1612709927,Wisconsin,Herd,WIS,herd,1630190.0,Elijah,Hughes,E. Hughes,elijah-hughes,F,,,42:00,101.0,101.0,118.8,118.8,-17.7,-17.7,0.115,1.5,15.0,0.0,0.095,0.045,10.0,0.367,0.389,0.156,0.156,110.29,110.29,91.9,97.0,0.065,2022200282,2025-08-10T09:50:45.075967,BoxScoreAdvancedV3,
2022200282,1612709927,Wisconsin,Herd,WIS,herd,1628993.0,Alize,Johnson,A. Johnson,alize-johnson,F,,,37:45,106.8,106.8,106.7,106.7,0.1,0.1,0.222,0.5,13.8,0.14,0.333,0.235,27.6,0.692,0.822,0.255,0.255,112.53,112.53,93.77,88.0,0.198,2022200282,2025-08-10T09:50:45.075967,BoxScoreAdvancedV3,
2022200282,1612709927,Wisconsin,Herd,WIS,herd,1628238.0,Paris,Bass,P. Bass,paris-bass,C,,,35:29,119.0,119.0,106.0,106.0,13.0,13.0,0.043,1.0,5.6,0.026,0.098,0.063,5.6,0.464,0.587,0.181,0.181,112.95,112.95,94.13,84.0,0.065,2022200282,2025-08-10T09:50:45.075967,BoxScoreAdvancedV3,
2022200282,1612709927,Wisconsin,Herd,WIS,herd,1630306.0,Rob,Edwards,R. Edwards,rob-edwards,G,,,37:28,123.0,123.0,105.7,105.7,17.2,17.2,0.12,3.0,15.8,0.0,0.089,0.048,5.3,0.818,0.985,0.165,0.165,111.46,111.46,92.88,87.0,0.151,2022200282,2025-08-10T09:50:45.075967,BoxScoreAdvancedV3,
2022200282,1612709927,Wisconsin,Herd,WIS,herd,1629623.0,Lindell,Wigginton,L. Wigginton,lindell-wigginton,G,,,37:40,112.6,112.6,109.1,109.1,3.6,3.6,0.19,2.0,12.9,0.025,0.026,0.026,6.5,0.55,0.737,0.276,0.276,111.5,111.5,92.92,87.0,0.127,2022200282,2025-08-10T09:50:45.075967,BoxScoreAdvancedV3,
2022200282,1612709927,Wisconsin,Herd,WIS,herd,1629007.0,Jontay,Porter,J. Porter,jontay-porter,,,,17:31,85.4,85.4,131.7,131.7,-46.3,-46.3,0.167,2.0,25.0,0.0,0.333,0.147,12.5,0.0,0.0,0.136,0.136,112.35,112.35,93.63,41.0,-0.017,2022200282,2025-08-10T09:50:45.075967,BoxScoreAdvancedV3,
