GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,game_id,game_date,endpoint,dataframe_index,collection_timestamp,TEAM_NAME
0022401194,1610612742,DAL,Dallas,1630230.0,Naji Marshall,F,,27:33,4.35,2.11,3,3,6,45,0,1,31,2,1,4,0.25,4,7,0.571,0.455,4,4,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612742,DAL,Dallas,1629655.0,Daniel Gafford,C,,18:44,4.46,1.47,7,8,15,36,0,0,21,1,7,9,0.778,1,1,1.0,0.8,4,9,0.444,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612742,DAL,Dallas,1630314.0,Brandon Williams,G,,7:00,4.72,0.58,3,4,6,14,0,0,11,0,0,2,0.0,0,0,0.0,0.0,2,3,0.667,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612742,DAL,Dallas,203957.0,Danté Exum,G,,14:17,4.54,1.15,1,4,5,33,0,0,28,3,2,3,0.667,0,2,0.0,0.4,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612742,DAL,Dallas,203915.0,Spencer Dinwiddie,,,35:51,3.76,2.39,1,4,5,65,0,1,50,7,0,2,0.0,1,8,0.125,0.1,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612742,DAL,Dallas,1628997.0,Caleb Martin,,,21:28,4.42,1.69,3,5,8,26,0,0,17,0,2,3,0.667,1,5,0.2,0.375,1,2,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612742,DAL,Dallas,1630539.0,Kai Jones,,,26:16,4.53,2.11,3,8,11,55,0,0,45,2,0,1,0.0,5,6,0.833,0.713,6,10,0.6,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612742,DAL,Dallas,1630702.0,Jaden Hardy,,,33:45,4.28,2.55,1,7,8,58,0,0,33,3,0,0,0.0,6,17,0.353,0.352,5,7,0.714,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612742,DAL,Dallas,203939.0,Dwight Powell,,,15:48,4.34,1.21,2,1,3,13,0,0,9,0,1,2,0.5,1,2,0.5,0.5,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612742,DAL,Dallas,1641726.0,Dereck Lively II,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612742,DAL,Dallas,1629023.0,P.J. Washington,,NWT - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612763,MEM,Memphis,1630205.0,Lamar Stevens,F,,35:58,4.26,2.7,5,14,19,59,0,0,30,3,5,9,0.556,9,16,0.563,0.56,4,5,0.8,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612763,MEM,Memphis,1641713.0,GG Jackson,F,,34:17,4.35,2.64,3,5,8,43,0,0,25,3,1,6,0.167,1,6,0.167,0.167,4,4,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612763,MEM,Memphis,1628963.0,Marvin Bagley III,C,,30:46,4.57,2.47,11,12,22,52,0,1,32,3,4,8,0.5,7,10,0.7,0.61,2,6,0.333,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612763,MEM,Memphis,1631246.0,Vince Williams Jr.,G,,24:22,4.6,1.98,8,6,14,55,2,0,45,5,1,3,0.333,3,5,0.6,0.5,2,4,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612763,MEM,Memphis,1642285.0,Cam Spencer,G,,37:16,4.58,3.02,6,3,9,68,0,2,44,7,1,3,0.333,7,16,0.438,0.42,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612763,MEM,Memphis,1630643.0,Jay Huff,,,27:51,4.13,2.07,5,8,13,41,0,0,27,2,6,7,0.857,3,5,0.6,0.75,5,9,0.556,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612763,MEM,Memphis,1642530.0,Yuki Kawamura,,,28:05,4.36,2.17,0,6,6,46,0,0,34,5,0,0,0.0,3,8,0.375,0.375,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612763,MEM,Memphis,1629723.0,John Konchar,,,21:25,4.72,1.78,3,6,9,36,0,0,33,3,0,0,0.0,1,2,0.5,0.5,2,3,0.667,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612763,MEM,Memphis,1630583.0,Santi Aldama,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612763,MEM,Memphis,1641744.0,Zach Edey,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612763,MEM,Memphis,1630590.0,Scotty Pippen Jr.,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
0022401194,1610612742,DAL,Dallas,,,,,240:00,,18.27,26,53,78,408,1,2,287,20,16,32,0.5,22,55,0.4,0.437,28,44,0.636,0022401194,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:35.992093,Mavericks
0022401194,1610612763,MEM,Memphis,,,,,240:00,,18.82,41,60,100,400,2,3,270,31,18,36,0.5,34,68,0.5,0.5,20,32,0.625,0022401194,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:35.992093,Grizzlies
0022401194,1610612742,DAL,Dallas,1631108.0,Max Christie,F,,39:18,4.34,3.02,2,9,11,63,1,0,42,2,3,6,0.5,3,7,0.429,0.462,3,6,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,1630230.0,Naji Marshall,F,,27:33,4.35,2.11,3,3,6,45,0,1,31,2,1,4,0.25,4,7,0.571,0.455,4,4,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,1629655.0,Daniel Gafford,C,,18:44,4.46,1.47,7,8,15,36,0,0,21,1,7,9,0.778,1,1,1.0,0.8,4,9,0.444,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,1630314.0,Brandon Williams,G,,7:00,4.72,0.58,3,4,6,14,0,0,11,0,0,2,0.0,0,0,0.0,0.0,2,3,0.667,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,203957.0,Danté Exum,G,,14:17,4.54,1.15,1,4,5,33,0,0,28,3,2,3,0.667,0,2,0.0,0.4,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,203915.0,Spencer Dinwiddie,,,35:51,3.76,2.39,1,4,5,65,0,1,50,7,0,2,0.0,1,8,0.125,0.1,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,1628997.0,Caleb Martin,,,21:28,4.42,1.69,3,5,8,26,0,0,17,0,2,3,0.667,1,5,0.2,0.375,1,2,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,1630539.0,Kai Jones,,,26:16,4.53,2.11,3,8,11,55,0,0,45,2,0,1,0.0,5,6,0.833,0.713,6,10,0.6,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,1630702.0,Jaden Hardy,,,33:45,4.28,2.55,1,7,8,58,0,0,33,3,0,0,0.0,6,17,0.353,0.352,5,7,0.714,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,203939.0,Dwight Powell,,,15:48,4.34,1.21,2,1,3,13,0,0,9,0,1,2,0.5,1,2,0.5,0.5,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,1641726.0,Dereck Lively II,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,1629023.0,P.J. Washington,,NWT - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612763,MEM,Memphis,1630205.0,Lamar Stevens,F,,35:58,4.26,2.7,5,14,19,59,0,0,30,3,5,9,0.556,9,16,0.563,0.56,4,5,0.8,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612763,MEM,Memphis,1641713.0,GG Jackson,F,,34:17,4.35,2.64,3,5,8,43,0,0,25,3,1,6,0.167,1,6,0.167,0.167,4,4,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612763,MEM,Memphis,1628963.0,Marvin Bagley III,C,,30:46,4.57,2.47,11,12,22,52,0,1,32,3,4,8,0.5,7,10,0.7,0.61,2,6,0.333,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612763,MEM,Memphis,1631246.0,Vince Williams Jr.,G,,24:22,4.6,1.98,8,6,14,55,2,0,45,5,1,3,0.333,3,5,0.6,0.5,2,4,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612763,MEM,Memphis,1642285.0,Cam Spencer,G,,37:16,4.58,3.02,6,3,9,68,0,2,44,7,1,3,0.333,7,16,0.438,0.42,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612763,MEM,Memphis,1630643.0,Jay Huff,,,27:51,4.13,2.07,5,8,13,41,0,0,27,2,6,7,0.857,3,5,0.6,0.75,5,9,0.556,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612763,MEM,Memphis,1642530.0,Yuki Kawamura,,,28:05,4.36,2.17,0,6,6,46,0,0,34,5,0,0,0.0,3,8,0.375,0.375,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612763,MEM,Memphis,1629723.0,John Konchar,,,21:25,4.72,1.78,3,6,9,36,0,0,33,3,0,0,0.0,1,2,0.5,0.5,2,3,0.667,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612763,MEM,Memphis,1630583.0,Santi Aldama,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612763,MEM,Memphis,1641744.0,Zach Edey,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612763,MEM,Memphis,1630590.0,Scotty Pippen Jr.,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:36.652440,
0022401194,1610612742,DAL,Dallas,,,,,240:00,,18.27,26,53,78,408,1,2,287,20,16,32,0.5,22,55,0.4,0.437,28,44,0.636,0022401194,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:36.654445,Mavericks
0022401194,1610612763,MEM,Memphis,,,,,240:00,,18.82,41,60,100,400,2,3,270,31,18,36,0.5,34,68,0.5,0.5,20,32,0.625,0022401194,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:36.654445,Grizzlies
0022401199,1610612747,LAL,Los Angeles,1642261.0,Dalton Knecht,F,,37:22,3.93,2.64,8,11,16,64,0,0,36,0,3,8,0.375,6,13,0.462,0.428,5,6,0.833,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612747,LAL,Los Angeles,202693.0,Markieff Morris,F,,32:48,3.67,2.11,1,8,8,45,0,0,33,6,2,3,0.667,3,7,0.429,0.5,1,2,0.5,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612747,LAL,Los Angeles,203458.0,Alex Len,C,,13:33,4.3,1.02,2,9,11,21,0,1,16,1,1,1,1.0,1,3,0.333,0.5,5,8,0.625,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612747,LAL,Los Angeles,1629003.0,Shake Milton,G,,43:02,3.89,2.97,1,5,6,98,2,0,70,3,2,6,0.333,3,9,0.333,0.333,3,4,0.75,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612747,LAL,Los Angeles,1642355.0,Bronny James,G,,38:18,3.99,2.74,2,4,5,51,0,0,36,6,1,3,0.333,1,7,0.143,0.2,3,5,0.6,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612747,LAL,Los Angeles,1630692.0,Jordan Goodwin,,,30:13,4.28,2.32,4,6,10,49,1,0,31,4,2,6,0.333,3,8,0.375,0.356,4,5,0.8,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612747,LAL,Los Angeles,1631132.0,Christian Koloko,,,19:29,4.04,1.45,6,6,12,18,0,0,12,0,1,2,0.5,1,2,0.5,0.5,3,7,0.429,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612747,LAL,Los Angeles,1641998.0,Trey Jemison III,,,25:15,4.19,1.92,12,6,18,27,1,0,20,1,0,1,0.0,1,1,1.0,0.5,0,2,0.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612747,LAL,Los Angeles,1629637.0,Jaxson Hayes,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612747,LAL,Los Angeles,1629020.0,Jarred Vanderbilt,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612747,LAL,Los Angeles,1629216.0,Gabe Vincent,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1631200.0,Kris Murray,F,,29:50,4.19,2.24,8,12,20,53,0,2,34,3,0,6,0.0,4,9,0.444,0.267,2,4,0.5,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1641739.0,Toumani Camara,F,,21:37,4.33,1.8,5,6,10,41,0,0,32,4,1,1,1.0,4,6,0.667,0.713,1,2,0.5,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1642270.0,Donovan Clingan,C,,24:40,4.08,1.78,15,11,24,29,1,1,17,3,5,9,0.556,1,1,1.0,0.599,0,4,0.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1629680.0,Matisse Thybulle,G,,29:09,4.11,1.99,5,6,11,51,1,0,35,2,2,5,0.4,3,6,0.5,0.455,1,1,1.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1630625.0,Dalano Banton,G,,36:17,4.01,2.59,1,6,7,96,0,0,69,7,3,9,0.333,5,13,0.385,0.363,1,2,0.5,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1641712.0,Rayan Rupert,,,27:37,4.37,2.18,3,9,12,57,0,0,42,1,3,4,0.75,2,6,0.333,0.5,1,1,1.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1631321.0,Sidy Cissoko,,,29:01,3.86,2.01,3,2,5,59,2,0,49,4,1,2,0.5,2,5,0.4,0.428,2,3,0.667,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1631303.0,Justin Minaya,,,18:29,4.6,1.53,4,1,5,26,0,0,17,2,1,2,0.5,1,3,0.333,0.4,6,6,1.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1631133.0,Jabari Walker,,,23:20,3.92,1.65,4,8,12,27,0,0,15,1,2,5,0.4,2,4,0.5,0.444,1,2,0.5,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1630166.0,Deni Avdija,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,203924.0,Jerami Grant,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1630703.0,Scoot Henderson,,DND - Concussion Protocol,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1641871.0,Duop Reath,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1631101.0,Shaedon Sharpe,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612757,POR,Portland,1629014.0,Anfernee Simons,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401199,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.295198,
0022401199,1610612747,LAL,Los Angeles,,,,,240:00,,17.16,36,55,86,373,4,1,254,21,12,30,0.4,19,50,0.38,0.388,24,39,0.615,0022401199,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:37.295198,Lakers
0022401199,1610612757,POR,Portland,,,,,240:00,,17.77,48,61,106,439,4,3,310,27,18,43,0.419,24,53,0.453,0.438,15,25,0.6,0022401199,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:37.295198,Trail Blazers
0022401188,1610612752,NYK,New York,1628969.0,Mikal Bridges,F,,0:06,3.41,0.01,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612752,NYK,New York,200782.0,P.J. Tucker,F,,29:14,3.94,2.06,5,3,8,30,1,1,25,0,0,1,0.0,2,4,0.5,0.4,4,6,0.667,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612752,NYK,New York,1630173.0,Precious Achiuwa,C,,32:46,4.19,2.46,4,10,13,57,1,0,34,2,4,11,0.364,4,7,0.571,0.444,7,7,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612752,NYK,New York,1630540.0,Miles McBride,G,,29:58,4.46,2.38,0,5,5,68,0,0,49,8,3,7,0.429,3,7,0.429,0.428,1,1,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612752,NYK,New York,1626166.0,Cameron Payne,G,,33:32,4.23,2.55,0,3,3,68,0,0,48,7,1,4,0.25,5,9,0.556,0.462,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612752,NYK,New York,1629013.0,Landry Shamet,,,40:26,4.47,3.28,2,6,8,45,0,0,26,0,1,1,1.0,8,16,0.5,0.529,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612752,NYK,New York,1642359.0,Pacôme Dadiet,,,11:02,4.67,0.94,4,3,6,17,0,0,12,0,1,1,1.0,0,2,0.0,0.333,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612752,NYK,New York,1642278.0,Tyler Kolek,,,14:28,4.33,1.15,3,1,4,40,0,0,27,4,0,1,0.0,1,4,0.25,0.2,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612752,NYK,New York,1626153.0,Delon Wright,,,20:38,3.96,1.5,2,1,3,42,1,0,33,3,1,1,1.0,1,5,0.2,0.333,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612752,NYK,New York,1641755.0,Kevin McCullar Jr.,,,21:30,4.58,1.82,3,11,14,34,0,0,26,2,1,2,0.5,0,2,0.0,0.25,1,3,0.333,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612752,NYK,New York,1630699.0,MarJon Beauchamp,,,4:52,5.02,0.45,3,4,5,6,0,0,4,1,0,0,0.0,1,1,1.0,1.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612752,NYK,New York,1641817.0,Anton Watson,,,1:28,4.07,0.12,0,0,0,3,0,0,3,0,0,0,0.0,0,0,0.0,0.0,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612751,BKN,Brooklyn,1630592.0,Jalen Wilson,F,,37:58,4.26,2.91,2,10,11,55,0,0,40,4,0,2,0.0,6,9,0.667,0.545,3,4,0.75,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612751,BKN,Brooklyn,1630570.0,Trendon Watford,F,,33:23,4.08,2.46,2,11,13,76,2,1,53,4,5,7,0.714,3,5,0.6,0.667,0,5,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612751,BKN,Brooklyn,1629651.0,Nic Claxton,C,,22:16,4.37,1.74,2,8,10,38,0,0,29,0,3,4,0.75,2,2,1.0,0.832,1,2,0.5,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612751,BKN,Brooklyn,1630553.0,Keon Johnson,G,,36:44,4.31,2.88,2,9,11,71,0,2,49,4,3,5,0.6,2,8,0.25,0.385,0,1,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612751,BKN,Brooklyn,1631213.0,Tyrese Martin,G,,31:20,4.68,2.65,2,8,10,61,2,0,38,1,3,5,0.6,5,9,0.556,0.57,1,2,0.5,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612751,BKN,Brooklyn,1641787.0,Tosan Evbuomwan,,,20:26,4.57,1.68,2,5,7,24,0,0,21,5,0,1,0.0,0,0,0.0,0.0,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612751,BKN,Brooklyn,1631166.0,Drew Timme,,,30:42,4.35,2.44,4,11,14,55,0,0,39,2,3,5,0.6,1,6,0.167,0.363,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612751,BKN,Brooklyn,1630623.0,Tyson Etienne,,,17:09,4.93,1.54,0,1,1,24,0,0,19,1,0,0,0.0,1,3,0.333,0.333,1,1,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
0022401188,1610612751,BKN,Brooklyn,1641727.0,Dariq Whitehead,,,10:02,4.22,0.78,1,1,2,6,0,0,3,0,0,1,0.0,1,2,0.5,0.333,1,1,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:37.945507,
