gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocks,blocksAgainst,foulsPersonal,foulsDrawn,game_id,game_date,endpoint,dataframe_index,collection_timestamp
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629023.0,P.J.,Washington,P. Washington,pj-washington,,NWT - Injury/Illness,25,,0,0,0,0,0,0,0,0,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630205.0,Lamar,Stevens,L. Stevens,lamar-stevens,F,,8,35:58,4,2,6,20,8,16,10,38,0,2,3,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641713.0,GG,Jackson,G. Jackson,gg-jackson,F,,45,34:17,0,2,3,2,12,15,9,46,0,1,2,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628963.0,Marvin,Bagley III,M. Bagley III,marvin-bagley-iii,C,,35,30:46,10,7,8,22,6,10,10,42,0,0,2,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1631246.0,Vince,Williams Jr.,V. Williams Jr.,vince-williams-jr,G,,5,24:22,3,2,0,4,10,15,5,28,1,0,1,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642285.0,Cam,Spencer,C. Spencer,cam-spencer,G,,24,37:16,5,0,12,4,6,12,14,54,0,0,3,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630643.0,Jay,Huff,J. Huff,jay-huff,,,30,27:51,0,4,7,14,12,6,4,32,6,0,3,3,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642530.0,Yuki,Kawamura,Y. Kawamura,yuki-kawamura,,,17,28:05,0,0,0,0,8,5,9,42,0,0,1,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629723.0,John,Konchar,J. Konchar,john-konchar,,,46,21:25,2,0,0,2,3,1,9,28,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630583.0,Santi,Aldama,S. Aldama,santi-aldama,,DND - Injury/Illness,7,,0,0,0,0,0,0,0,0,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641744.0,Zach,Edey,Z. Edey,zach-edey,,DND - Injury/Illness,14,,0,0,0,0,0,0,0,0,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630590.0,Scotty,Pippen Jr.,S. Pippen Jr.,scotty-pippen-jr,,DND - Injury/Illness,1,,0,0,0,0,0,0,0,0,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,,,,,,,,,240:00,24,17,36,68,13,16,14,62,7,3,15,13,0022401194,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,,,,,,,,,240:00,13,16,14,62,24,17,36,68,3,7,13,15,0022401194,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1631108.0,Max,Christie,M. Christie,max-christie,F,,00,39:18,2,0,2,10,20,15,29,56,0,1,2,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630230.0,Naji,Marshall,N. Marshall,naji-marshall,F,,13,27:33,3,4,0,8,16,3,29,46,0,3,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629655.0,Daniel,Gafford,D. Gafford,daniel-gafford,C,,21,18:44,2,9,0,16,8,3,15,28,2,0,1,3,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630314.0,Brandon,Williams,B. Williams,brandon-williams,G,,10,7:00,0,0,0,0,2,0,7,14,1,1,1,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203957.0,Danté,Exum,D. Exum,danté-exum,G,,0,14:17,0,2,2,4,4,2,7,18,0,0,1,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203915.0,Spencer,Dinwiddie,S. Dinwiddie,spencer-dinwiddie,,,26,35:51,2,0,6,0,20,15,29,50,0,1,2,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1628997.0,Caleb,Martin,C. Martin,caleb-martin,,,16,21:28,0,0,2,4,4,6,10,28,0,0,2,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630539.0,Kai,Jones,K. Jones,kai-jones,,,23,26:16,0,0,2,10,16,12,21,34,0,0,0,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630702.0,Jaden,Hardy,J. Hardy,jaden-hardy,,,1,33:45,3,0,0,8,22,17,26,46,0,1,3,3,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203939.0,Dwight,Powell,D. Powell,dwight-powell,,,7,15:48,1,1,0,2,8,12,7,20,0,0,1,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1641726.0,Dereck,Lively II,D. Lively II,dereck-lively-ii,,DND - Injury/Illness,2,,0,0,0,0,0,0,0,0,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629023.0,P.J.,Washington,P. Washington,pj-washington,,NWT - Injury/Illness,25,,0,0,0,0,0,0,0,0,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630205.0,Lamar,Stevens,L. Stevens,lamar-stevens,F,,8,35:58,4,2,6,20,8,16,10,38,0,2,3,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641713.0,GG,Jackson,G. Jackson,gg-jackson,F,,45,34:17,0,2,3,2,12,15,9,46,0,1,2,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628963.0,Marvin,Bagley III,M. Bagley III,marvin-bagley-iii,C,,35,30:46,10,7,8,22,6,10,10,42,0,0,2,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1631246.0,Vince,Williams Jr.,V. Williams Jr.,vince-williams-jr,G,,5,24:22,3,2,0,4,10,15,5,28,1,0,1,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642285.0,Cam,Spencer,C. Spencer,cam-spencer,G,,24,37:16,5,0,12,4,6,12,14,54,0,0,3,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630643.0,Jay,Huff,J. Huff,jay-huff,,,30,27:51,0,4,7,14,12,6,4,32,6,0,3,3,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642530.0,Yuki,Kawamura,Y. Kawamura,yuki-kawamura,,,17,28:05,0,0,0,0,8,5,9,42,0,0,1,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629723.0,John,Konchar,J. Konchar,john-konchar,,,46,21:25,2,0,0,2,3,1,9,28,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630583.0,Santi,Aldama,S. Aldama,santi-aldama,,DND - Injury/Illness,7,,0,0,0,0,0,0,0,0,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641744.0,Zach,Edey,Z. Edey,zach-edey,,DND - Injury/Illness,14,,0,0,0,0,0,0,0,0,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630590.0,Scotty,Pippen Jr.,S. Pippen Jr.,scotty-pippen-jr,,DND - Injury/Illness,1,,0,0,0,0,0,0,0,0,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:13.425174
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,,,,,,,,,240:00,24,17,36,68,13,16,14,62,7,3,15,13,0022401194,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:33:13.425174
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,,,,,,,,,240:00,13,16,14,62,24,17,36,68,3,7,13,15,0022401194,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:33:13.425174
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1642261.0,Dalton,Knecht,D. Knecht,dalton-knecht,F,,4,37:22,8,2,9,6,19,27,17,42,2,3,1,4,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,202693.0,Markieff,Morris,M. Morris,markieff-morris,F,,88,32:48,0,3,0,4,13,23,12,34,1,0,4,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,203458.0,Alex,Len,A. Len,alex-len,C,,27,13:33,0,0,0,4,9,17,6,18,1,0,6,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1629003.0,Shake,Milton,S. Milton,shake-milton,G,,20,43:02,7,2,5,6,17,30,17,48,1,2,2,6,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1642355.0,Bronny,James,B. James,bronny-james,G,,9,38:18,0,0,0,4,20,24,16,46,0,0,1,1,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1630692.0,Jordan,Goodwin,J. Goodwin,jordan-goodwin,,,30,30:13,0,0,0,4,9,25,7,34,0,0,0,1,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1631132.0,Christian,Koloko,C. Koloko,christian-koloko,,,10,19:29,0,0,0,4,6,8,7,14,5,0,3,2,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1641998.0,Trey,Jemison III,T. Jemison III,trey-jemison-iii,,,55,25:15,0,1,0,2,12,16,13,24,1,1,4,2,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1629637.0,Jaxson,Hayes,J. Hayes,jaxson-hayes,,DNP - Coach's Decision,11,,0,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1629020.0,Jarred,Vanderbilt,J. Vanderbilt,jarred-vanderbilt,,DNP - Coach's Decision,2,,0,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1629216.0,Gabe,Vincent,G. Vincent,gabe-vincent,,DNP - Coach's Decision,7,,0,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631200.0,Kris,Murray,K. Murray,kris-murray,F,,24,29:50,2,2,5,6,11,8,8,14,1,2,0,1,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1641739.0,Toumani,Camara,T. Camara,toumani-camara,F,,33,21:37,0,5,0,2,6,5,6,8,0,0,3,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1642270.0,Donovan,Clingan,D. Clingan,donovan-clingan,C,,23,24:40,2,8,2,12,6,5,8,10,2,2,3,6,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1629680.0,Matisse,Thybulle,M. Thybulle,matisse-thybulle,G,,4,29:09,4,7,2,4,7,6,7,22,1,1,2,5,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1630625.0,Dalano,Banton,D. Banton,dalano-banton,G,,5,36:17,13,6,6,8,8,5,12,22,0,2,2,3,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1641712.0,Rayan,Rupert,R. Rupert,rayan-rupert,,,21,27:37,0,0,4,4,12,5,9,22,1,0,5,3,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631321.0,Sidy,Cissoko,S. Cissoko,sidy-cissoko,,,25,29:01,0,2,0,6,9,3,8,28,1,2,0,2,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631303.0,Justin,Minaya,J. Minaya,justin-minaya,,,10,18:29,0,2,0,2,7,0,6,20,0,0,1,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631133.0,Jabari,Walker,J. Walker,jabari-walker,,,34,23:20,0,2,0,8,9,3,6,24,0,2,0,1,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1630166.0,Deni,Avdija,D. Avdija,deni-avdija,,DND - Injury/Illness,8,,0,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,203924.0,Jerami,Grant,J. Grant,jerami-grant,,DND - Injury/Illness,9,,0,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1630703.0,Scoot,Henderson,S. Henderson,scoot-henderson,,DND - Concussion Protocol,00,,0,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1641871.0,Duop,Reath,D. Reath,duop-reath,,DNP - Coach's Decision,26,,0,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631101.0,Shaedon,Sharpe,S. Sharpe,shaedon-sharpe,,DND - Injury/Illness,17,,0,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1629014.0,Anfernee,Simons,A. Simons,anfernee-simons,,DND - Injury/Illness,1,,0,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.061416
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,,,,,,,,,240:00,21,34,19,52,15,8,14,34,6,11,16,21,0022401199,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:33:14.061416
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,,,,,,,,,240:00,15,8,14,34,21,34,19,52,11,6,21,16,0022401199,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:33:14.061416
0022401188,1610612752,New York,Knicks,NYK,knicks,1628969.0,Mikal,Bridges,M. Bridges,mikal-bridges,F,,25,0:06,0,0,0,0,0,0,0,0,0,0,1,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612752,New York,Knicks,NYK,knicks,200782.0,P.J.,Tucker,P. Tucker,pj-tucker,F,,,29:14,3,0,0,0,8,4,11,32,1,0,5,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612752,New York,Knicks,NYK,knicks,1630173.0,Precious,Achiuwa,P. Achiuwa,precious-achiuwa,C,,5,32:46,8,0,2,16,9,9,16,24,0,0,4,3,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612752,New York,Knicks,NYK,knicks,1630540.0,Miles,McBride,M. McBride,miles-mcbride,G,,2,29:58,2,2,2,4,9,9,14,22,0,0,3,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612752,New York,Knicks,NYK,knicks,1626166.0,Cameron,Payne,C. Payne,cameron-payne,G,,1,33:32,6,0,0,4,9,4,16,28,1,1,3,5,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612752,New York,Knicks,NYK,knicks,1629013.0,Landry,Shamet,L. Shamet,landry-shamet,,,44,40:26,6,2,6,2,7,9,15,42,0,0,2,4,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612752,New York,Knicks,NYK,knicks,1642359.0,Pacôme,Dadiet,P. Dadiet,pacôme-dadiet,,,4,11:02,2,2,2,2,3,5,0,16,0,0,1,2,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612752,New York,Knicks,NYK,knicks,1642278.0,Tyler,Kolek,T. Kolek,tyler-kolek,,,13,14:28,2,0,2,0,3,5,0,20,0,0,1,3,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612752,New York,Knicks,NYK,knicks,1626153.0,Delon,Wright,D. Wright,delon-wright,,,0,20:38,2,2,0,4,4,0,2,22,0,0,2,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612752,New York,Knicks,NYK,knicks,1641755.0,Kevin,McCullar Jr.,K. McCullar Jr.,kevin-mccullar-jr,,,9,21:30,0,0,2,2,4,0,5,20,1,1,3,3,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612752,New York,Knicks,NYK,knicks,1630699.0,MarJon,Beauchamp,M. Beauchamp,marjon-beauchamp,,,0,4:52,0,0,0,2,4,0,1,10,0,0,0,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612752,New York,Knicks,NYK,knicks,1641817.0,Anton,Watson,A. Watson,anton-watson,,,28,1:28,0,0,0,0,0,0,0,4,0,0,0,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630592.0,Jalen,Wilson,J. Wilson,jalen-wilson,F,,22,37:58,3,0,6,2,22,6,10,30,0,0,2,2,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630570.0,Trendon,Watford,T. Watford,trendon-watford,F,,9,33:23,3,0,0,14,22,4,12,22,1,1,5,5,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1629651.0,Nic,Claxton,N. Claxton,nic-claxton,C,,33,22:16,2,2,0,10,13,2,10,14,0,0,1,4,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630553.0,Keon,Johnson,K. Johnson,keon-johnson,G,,45,36:44,0,2,3,8,26,6,11,32,0,1,5,4,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1631213.0,Tyrese,Martin,T. Martin,tyrese-martin,G,,13,31:20,2,2,2,8,22,6,12,20,1,0,2,2,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641787.0,Tosan,Evbuomwan,T. Evbuomwan,tosan-evbuomwan,,,12,20:26,0,0,2,0,14,4,9,16,0,1,4,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1631166.0,Drew,Timme,D. Timme,drew-timme,,,26,30:42,2,0,3,6,18,8,6,22,0,0,2,6,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630623.0,Tyson,Etienne,T. Etienne,tyson-etienne,,,10,17:09,0,0,0,0,9,2,4,18,0,0,1,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641727.0,Dariq,Whitehead,D. Whitehead,dariq-whitehead,,,0,10:02,0,3,0,0,9,2,6,6,0,0,2,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641736.0,Reece,Beekman,R. Beekman,reece-beekman,,DND - Injury/Illness,4,,0,0,0,0,0,0,0,0,0,0,0,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641721.0,Maxwell,Lewis,M. Lewis,maxwell-lewis,,DNP - Coach's Decision,27,,0,0,0,0,0,0,0,0,0,0,0,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630533.0,Ziaire,Williams,Z. Williams,ziaire-williams,,DND - Injury/Illness,8,,0,0,0,0,0,0,0,0,0,0,0,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:14.712456
0022401188,1610612751,Brooklyn,Nets,BKN,nets,,,,,,,,,240:00,12,9,16,48,31,8,16,36,2,3,24,25,0022401188,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:33:14.713460
0022401188,1610612752,New York,Knicks,NYK,knicks,,,,,,,,,240:00,31,8,16,36,12,9,16,48,3,2,25,24,0022401188,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:33:14.713460
0022401198,1610612746,LA,Clippers,LAC,clippers,1626181.0,Norman,Powell,N. Powell,norman-powell,F,,24,43:52,2,2,0,6,16,6,9,40,0,3,4,4,0022401198,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:24.298776
0022401198,1610612746,LA,Clippers,LAC,clippers,202695.0,Kawhi,Leonard,K. Leonard,kawhi-leonard,F,,2,47:25,0,0,2,12,15,6,9,42,0,1,1,6,0022401198,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:24.298776
0022401198,1610612746,LA,Clippers,LAC,clippers,1627826.0,Ivica,Zubac,I. Zubac,ivica-zubac,C,,40,42:15,2,6,0,20,13,6,9,40,1,2,0,0,0022401198,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:24.298776
0022401198,1610612746,LA,Clippers,LAC,clippers,1627739.0,Kris,Dunn,K. Dunn,kris-dunn,G,,8,35:22,6,0,0,2,10,6,6,36,0,0,4,1,0022401198,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:24.298776
0022401198,1610612746,LA,Clippers,LAC,clippers,201935.0,James,Harden,J. Harden,james-harden,G,,1,48:24,8,2,4,10,18,6,11,48,2,0,3,8,0022401198,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:24.298776
0022401198,1610612746,LA,Clippers,LAC,clippers,1627884.0,Derrick,Jones Jr.,D. Jones Jr.,derrick-jones-jr,,,55,17:44,0,2,0,2,13,0,8,14,0,0,1,1,0022401198,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:24.298776
0022401198,1610612746,LA,Clippers,LAC,clippers,203992.0,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,,,10,15:33,2,2,0,2,13,0,8,14,0,0,5,0,0022401198,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:24.298776
0022401198,1610612746,LA,Clippers,LAC,clippers,1627732.0,Ben,Simmons,B. Simmons,ben-simmons,,,25,10:37,0,0,0,0,10,0,5,10,0,0,2,0,0022401198,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:24.298776
0022401198,1610612746,LA,Clippers,LAC,clippers,1629599.0,Amir,Coffey,A. Coffey,amir-coffey,,,7,3:48,0,0,0,0,7,0,5,6,0,0,1,0,0022401198,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:24.298776
0022401198,1610612746,LA,Clippers,LAC,clippers,1631116.0,Patrick,Baldwin Jr.,P. Baldwin Jr.,patrick-baldwin-jr,,DNP - Coach's Decision,23,,0,0,0,0,0,0,0,0,0,0,0,0,0022401198,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:24.298776
