GAME_ID,HUSTLE_STATUS,game_id,game_date,endpoint,dataframe_index,collection_timestamp,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MINUTES,PTS,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS,TEAM_NAME
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612756.0,PHX,Phoenix,1627814.0,Damion Lee,,,5:33,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612756.0,PHX,Phoenix,1629626.0,Bol Bol,,,4:34,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612756.0,PHX,Phoenix,1641779.0,Jalen Bridges,,,2:46,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,201942.0,DeMar DeRozan,F,,27:33,8.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,1631099.0,Keegan Murray,F,,22:43,6.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,1627734.0,Domantas Sabonis,C,,23:43,20.0,4.0,2.0,2.0,2.0,0.0,5.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,203897.0,Zach LaVine,G,,26:34,16.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,1631165.0,Keon Ellis,G,,28:45,9.0,6.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,202685.0,Jonas Valančiūnas,,,20:58,22.0,4.0,4.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,1626168.0,Trey Lyles,,,24:45,11.0,5.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,1642269.0,Devin Carter,,,22:30,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,203926.0,Doug McDermott,,,14:43,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,1628365.0,Markelle Fultz,,,12:00,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,1642403.0,Isaac Jones,,,7:53,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,1629056.0,Terence Davis,,,7:53,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,2,2025-08-10T12:46:06.604551,1610612756.0,PHX,Phoenix,,,,,240.0:00,98.0,26.0,13.0,13.0,19.0,1.0,10.0,22.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,2.0,Suns
0022401200,,0022401200,2025-04-13,HustleStatsBoxScore,2,2025-08-10T12:46:06.604551,1610612758.0,SAC,Sacramento,,,,,240.0:00,109.0,34.0,14.0,20.0,16.0,0.0,9.0,23.0,5.0,4.0,9.0,2.0,0.0,2.0,2.0,2.0,Kings
0022401188,1.0,0022401188,2025-04-13,HustleStatsBoxScore,0,2025-08-10T12:46:30.869475,,,,,,,,,,,,,,,,,,,,,,,,,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612752.0,NYK,New York,200782.0,P.J. Tucker,F,,29:14,6.0,6.0,3.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612752.0,NYK,New York,1630173.0,Precious Achiuwa,C,,32:46,18.0,2.0,1.0,1.0,2.0,0.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612752.0,NYK,New York,1630540.0,Miles McBride,G,,29:58,17.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612752.0,NYK,New York,1626166.0,Cameron Payne,G,,33:32,21.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612752.0,NYK,New York,1629013.0,Landry Shamet,,,40:26,29.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612752.0,NYK,New York,1642359.0,Pacôme Dadiet,,,11:02,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612752.0,NYK,New York,1642278.0,Tyler Kolek,,,14:28,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612752.0,NYK,New York,1626153.0,Delon Wright,,,20:38,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612752.0,NYK,New York,1641755.0,Kevin McCullar Jr.,,,21:30,4.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612752.0,NYK,New York,1630699.0,MarJon Beauchamp,,,4:52,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612751.0,BKN,Brooklyn,1630592.0,Jalen Wilson,F,,37:58,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612751.0,BKN,Brooklyn,1630570.0,Trendon Watford,F,,33:23,20.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612751.0,BKN,Brooklyn,1629651.0,Nic Claxton,C,,22:16,12.0,6.0,5.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612751.0,BKN,Brooklyn,1630553.0,Keon Johnson,G,,36:44,14.0,8.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612751.0,BKN,Brooklyn,1631213.0,Tyrese Martin,G,,31:20,20.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612751.0,BKN,Brooklyn,1641787.0,Tosan Evbuomwan,,,20:26,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612751.0,BKN,Brooklyn,1631166.0,Drew Timme,,,30:42,11.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612751.0,BKN,Brooklyn,1630623.0,Tyson Etienne,,,17:09,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:30.869475,1610612751.0,BKN,Brooklyn,1641727.0,Dariq Whitehead,,,10:02,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,2,2025-08-10T12:46:30.869475,1610612752.0,NYK,New York,,,,,238.0:00,113.0,26.0,14.0,12.0,16.0,2.0,7.0,17.0,2.0,6.0,8.0,0.0,2.0,2.0,0.0,2.0,Knicks
0022401188,,0022401188,2025-04-13,HustleStatsBoxScore,2,2025-08-10T12:46:30.869475,1610612751.0,BKN,Brooklyn,,,,,240.0:00,105.0,32.0,19.0,13.0,11.0,2.0,4.0,8.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,Nets
0022401192,1.0,0022401192,2025-04-13,HustleStatsBoxScore,0,2025-08-10T12:46:55.457143,,,,,,,,,,,,,,,,,,,,,,,,,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,1641842.0,Ronald Holland II,F,,22:36,5.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,202699.0,Tobias Harris,F,,10:03,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,1631105.0,Jalen Duren,C,,8:21,4.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,1631204.0,Marcus Sasser,G,,43:10,18.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,1627736.0,Malik Beasley,,,19:01,23.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,1630194.0,Paul Reed,,,22:18,8.0,9.0,8.0,1.0,0.0,0.0,7.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,1631323.0,Simone Fontecchio,,,19:15,15.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,1642450.0,Daniss Jenkins,,,10:37,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,1630322.0,Lindy Waters III,,,35:23,18.0,9.0,2.0,7.0,5.0,0.0,2.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,1641752.0,Bobi Klintman,,,22:55,15.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,1642449.0,Tolu Smith,,,22:21,14.0,8.0,5.0,3.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,1631199.0,Ron Harper Jr.,,,17:00,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612749.0,MIL,Milwaukee,1626192.0,Pat Connaughton,F,,43:34,43.0,7.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612749.0,MIL,Milwaukee,1628398.0,Kyle Kuzma,F,,12:00,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612749.0,MIL,Milwaukee,1631250.0,Pete Nance,C,,43:14,19.0,16.0,10.0,6.0,3.0,0.0,7.0,17.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612749.0,MIL,Milwaukee,1631260.0,AJ Green,G,,18:54,6.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612749.0,MIL,Milwaukee,1631123.0,Jamaree Bouyea,G,,47:18,15.0,8.0,4.0,4.0,6.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612749.0,MIL,Milwaukee,1641890.0,Tyler Smith,,,29:33,20.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612749.0,MIL,Milwaukee,1641748.0,Andre Jackson Jr.,,,36:01,9.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612749.0,MIL,Milwaukee,1641753.0,Chris Livingston,,,18:28,6.0,1.0,1.0,0.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:46:55.457143,1610612749.0,MIL,Milwaukee,1630649.0,Stanley Umude,,,15:58,0.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,2,2025-08-10T12:46:55.457143,1610612765.0,DET,Detroit,,,,,253.0:00,130.0,42.0,21.0,21.0,15.0,0.0,17.0,45.0,2.0,3.0,5.0,4.0,2.0,6.0,6.0,6.0,Pistons
0022401192,,0022401192,2025-04-13,HustleStatsBoxScore,2,2025-08-10T12:46:55.457143,1610612749.0,MIL,Milwaukee,,,,,265.0:00,140.0,52.0,26.0,26.0,19.0,0.0,11.0,28.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,Bucks
0022401187,1.0,0022401187,2025-04-13,HustleStatsBoxScore,0,2025-08-10T12:47:07.013715,,,,,,,,,,,,,,,,,,,,,,,,,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612766.0,CHA,Charlotte,1629006.0,Josh Okogie,F,,18:08,14.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612766.0,CHA,Charlotte,1642275.0,Tidjane Salaün,F,,35:53,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612766.0,CHA,Charlotte,203994.0,Jusuf Nurkić,C,,28:37,14.0,7.0,4.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,5.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612766.0,CHA,Charlotte,1629610.0,DaQuan Jeffries,G,,28:04,11.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612766.0,CHA,Charlotte,1642354.0,KJ Simpson,G,,32:15,2.0,5.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612766.0,CHA,Charlotte,1631301.0,Jaylen Sims,,,20:23,12.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612766.0,CHA,Charlotte,201959.0,Taj Gibson,,,11:14,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612766.0,CHA,Charlotte,1641878.0,Damion Baugh,,,25:59,6.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612766.0,CHA,Charlotte,1631217.0,Moussa Diabaté,,,24:40,10.0,8.0,5.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612766.0,CHA,Charlotte,1631111.0,Wendell Moore Jr.,,,14:47,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612738.0,BOS,Boston,1630573.0,Sam Hauser,F,,28:34,15.0,3.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612738.0,BOS,Boston,1628470.0,Torrey Craig,F,,19:04,0.0,3.0,0.0,3.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612738.0,BOS,Boston,1628436.0,Luke Kornet,C,,29:46,11.0,13.0,10.0,3.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0,3.0,4.0,7.0,5.0,7.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612738.0,BOS,Boston,1631248.0,Baylor Scheierman,G,,36:12,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612738.0,BOS,Boston,1630202.0,Payton Pritchard,G,,38:30,34.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612738.0,BOS,Boston,1629674.0,Neemias Queta,,,26:09,2.0,5.0,4.0,1.0,2.0,0.0,11.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612738.0,BOS,Boston,1631120.0,JD Davison,,,17:08,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612738.0,BOS,Boston,1641775.0,Jordan Walsh,,,21:01,10.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612738.0,BOS,Boston,1641936.0,Miles Norris,,,11:48,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:07.013715,1610612738.0,BOS,Boston,1641809.0,Drew Peterson,,,11:48,4.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,2,2025-08-10T12:47:07.013715,1610612766.0,CHA,Charlotte,,,,,240.0:00,86.0,33.0,19.0,14.0,20.0,0.0,3.0,8.0,1.0,2.0,3.0,6.0,4.0,10.0,6.0,10.0,Hornets
0022401187,,0022401187,2025-04-13,HustleStatsBoxScore,2,2025-08-10T12:47:07.013715,1610612738.0,BOS,Boston,,,,,240.0:00,93.0,39.0,23.0,16.0,16.0,0.0,17.0,45.0,4.0,4.0,8.0,3.0,10.0,13.0,8.0,13.0,Celtics
0022401194,1.0,0022401194,2025-04-13,HustleStatsBoxScore,0,2025-08-10T12:47:26.161795,,,,,,,,,,,,,,,,,,,,,,,,,
0022401194,,0022401194,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:26.161795,1610612742.0,DAL,Dallas,1631108.0,Max Christie,F,,39:18,14.0,6.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401194,,0022401194,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:26.161795,1610612742.0,DAL,Dallas,1630230.0,Naji Marshall,F,,27:33,11.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401194,,0022401194,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:26.161795,1610612742.0,DAL,Dallas,1629655.0,Daniel Gafford,C,,18:44,20.0,14.0,9.0,5.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401194,,0022401194,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:26.161795,1610612742.0,DAL,Dallas,1630314.0,Brandon Williams,G,,7:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,
0022401194,,0022401194,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:26.161795,1610612742.0,DAL,Dallas,203957.0,Danté Exum,G,,14:17,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0022401194,,0022401194,2025-04-13,HustleStatsBoxScore,1,2025-08-10T12:47:26.161795,1610612742.0,DAL,Dallas,203915.0,Spencer Dinwiddie,,,35:51,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
