gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,game_date,endpoint,dataframe_index,collection_timestamp,startersBench
0022401192,1610612765,Detroit,Pistons,DET,pistons,1630595.0,Cade,Cunningham,C. Cunningham,cade-cunningham,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,203471.0,Dennis,Schröder,D. Schröder,dennis-schröder,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1626192.0,Pat,Connaughton,P. Connaughton,pat-connaughton,F,,,43:34,16,29,0.552,5,12,0.417,6,9,0.667,1,10,11,5,2,0,2,2,43,7.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1628398.0,Kyle,Kuzma,K. Kuzma,kyle-kuzma,F,,,12:00,8,10,0.8,5,7,0.714,1,1,1.0,0,2,2,2,0,0,1,0,22,18.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631250.0,Pete,Nance,P. Nance,pete-nance,C,,,43:14,7,12,0.583,5,9,0.556,0,0,0.0,1,5,6,5,0,2,4,5,19,6.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631260.0,AJ,Green,A. Green,aj-green,G,,,18:54,2,5,0.4,2,4,0.5,0,0,0.0,0,3,3,4,0,0,0,1,6,16.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631123.0,Jamaree,Bouyea,J. Bouyea,jamaree-bouyea,G,,,47:18,5,10,0.5,1,4,0.25,4,6,0.667,0,3,3,7,2,2,5,1,15,5.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641890.0,Tyler,Smith,T. Smith,tyler-smith,,,,29:33,6,9,0.667,4,6,0.667,4,4,1.0,2,2,4,0,1,1,2,2,20,-1.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641748.0,Andre,Jackson Jr.,A. Jackson Jr.,andre-jackson-jr,,,,36:01,4,6,0.667,1,1,1.0,0,0,0.0,1,2,3,4,0,0,5,3,9,-4.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641753.0,Chris,Livingston,C. Livingston,chris-livingston,,,,18:28,2,3,0.667,0,0,0.0,2,2,1.0,1,5,6,2,0,0,1,2,6,-7.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1630649.0,Stanley,Umude,S. Umude,stanley-umude,,,,15:58,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,2,0,1,0,-5.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1626171.0,Bobby,Portis,B. Portis,bobby-portis,,DND - Rest,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631157.0,Ryan,Rollins,R. Rollins,ryan-rollins,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,,,,,,,,,165:00,38,66,0.576,18,36,0.5,11,16,0.688,2,23,25,23,4,4,12,9,105,,0022401192,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:10.775693,Starters
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,,,,,,,,,165:00,12,20,0.6,5,8,0.625,6,6,1.0,4,9,13,7,1,3,8,8,35,,0022401192,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:10.775693,Bench
0022401192,1610612765,Detroit,Pistons,DET,pistons,,,,,,,,,96:10,14,33,0.424,3,13,0.231,3,4,0.75,0,6,6,14,5,1,6,4,34,,0022401192,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:10.775693,Starters
0022401192,1610612765,Detroit,Pistons,DET,pistons,,,,,,,,,96:10,37,74,0.5,19,46,0.413,6,10,0.6,14,22,36,21,4,2,7,15,99,,0022401192,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:10.775693,Bench
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,,,,,,,,,265:00,50,86,0.581,23,44,0.523,17,22,0.773,6,32,38,30,5,7,20,17,140,7.0,0022401192,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,,,,,,,,,265:00,51,107,0.477,22,59,0.373,9,14,0.643,14,28,42,35,9,3,13,19,133,-7.0,0022401192,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:10.775693,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1629006.0,Josh,Okogie,J. Okogie,josh-okogie,F,,,18:08,4,10,0.4,2,7,0.286,4,5,0.8,0,2,2,2,0,1,1,0,14,-3.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1642275.0,Tidjane,Salaün,T. Salaün,tidjane-salaün,F,,,35:53,1,11,0.091,1,7,0.143,2,2,1.0,0,5,5,2,0,0,2,3,5,-6.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,203994.0,Jusuf,Nurkić,J. Nurkić,jusuf-nurkić,C,,,28:37,6,10,0.6,1,3,0.333,1,3,0.333,2,7,9,2,3,1,2,2,14,-10.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1629610.0,DaQuan,Jeffries,D. Jeffries,daquan-jeffries,G,,,28:04,4,12,0.333,3,8,0.375,0,1,0.0,1,3,4,0,1,0,1,1,11,-10.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1642354.0,KJ,Simpson,K. Simpson,kj-simpson,G,,,32:15,1,6,0.167,0,2,0.0,0,0,0.0,1,4,5,5,2,0,2,2,2,-14.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631301.0,Jaylen,Sims,J. Sims,jaylen-sims,,,,20:23,4,9,0.444,2,5,0.4,2,3,0.667,1,0,1,2,1,0,1,3,12,-5.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,201959.0,Taj,Gibson,T. Gibson,taj-gibson,,,,11:14,2,3,0.667,0,0,0.0,0,0,0.0,4,2,6,2,0,0,1,0,4,2.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1641878.0,Damion,Baugh,D. Baugh,damion-baugh,,,,25:59,3,10,0.3,0,3,0.0,0,0,0.0,3,4,7,6,1,1,4,2,6,5.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631217.0,Moussa,Diabaté,M. Diabaté,moussa-diabaté,,,,24:40,4,9,0.444,0,1,0.0,2,4,0.5,4,5,9,0,2,1,3,2,10,4.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631111.0,Wendell,Moore Jr.,W. Moore Jr.,wendell-moore-jr,,,,14:47,3,5,0.6,2,3,0.667,0,0,0.0,2,1,3,2,0,0,0,1,8,2.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,203552.0,Seth,Curry,S. Curry,seth-curry,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630573.0,Sam,Hauser,S. Hauser,sam-hauser,F,,,28:34,4,9,0.444,4,7,0.571,3,3,1.0,0,2,2,1,0,0,0,0,15,2.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628470.0,Torrey,Craig,T. Craig,torrey-craig,F,,,19:04,0,3,0.0,0,2,0.0,0,0,0.0,0,3,3,1,1,0,2,2,0,3.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628436.0,Luke,Kornet,L. Kornet,luke-kornet,C,,,29:46,5,9,0.556,0,1,0.0,1,2,0.5,4,4,8,2,1,4,0,2,11,1.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1631248.0,Baylor,Scheierman,B. Scheierman,baylor-scheierman,G,,,36:12,2,14,0.143,2,10,0.2,1,2,0.5,2,5,7,2,3,0,1,1,7,10.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630202.0,Payton,Pritchard,P. Pritchard,payton-pritchard,G,,,38:30,14,25,0.56,4,12,0.333,2,2,1.0,3,4,7,7,1,0,4,0,34,8.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1629674.0,Neemias,Queta,N. Queta,neemias-queta,,,,26:09,1,5,0.2,0,0,0.0,0,0,0.0,2,4,6,4,2,0,0,3,2,11.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1631120.0,JD,Davison,J. Davison,jd-davison,,,,17:08,4,11,0.364,1,3,0.333,0,0,0.0,0,1,1,4,2,0,2,1,9,7.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641775.0,Jordan,Walsh,J. Walsh,jordan-walsh,,,,21:01,4,7,0.571,2,4,0.5,0,0,0.0,2,6,8,1,2,1,3,2,10,-1.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641936.0,Miles,Norris,M. Norris,miles-norris,,,,11:48,0,3,0.0,0,3,0.0,1,2,0.5,0,4,4,0,0,1,0,0,1,-3.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641809.0,Drew,Peterson,D. Peterson,drew-peterson,,,,11:48,1,4,0.25,1,3,0.333,1,2,0.5,2,1,3,0,0,0,1,3,4,-3.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,201950.0,Jrue,Holiday,J. Holiday,jrue-holiday,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628369.0,Jayson,Tatum,J. Tatum,jayson-tatum,,DND - Rest,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630214.0,Xavier,Tillman,X. Tillman,xavier-tillman,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401187,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:11.461080,
0022401187,1610612738,Boston,Celtics,BOS,celtics,,,,,,,,,152:06,25,60,0.417,10,32,0.313,7,9,0.778,9,18,27,13,6,4,7,5,67,,0022401187,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:11.462077,Starters
0022401187,1610612738,Boston,Celtics,BOS,celtics,,,,,,,,,152:06,10,30,0.333,4,13,0.308,2,4,0.5,6,16,22,9,6,2,6,9,26,,0022401187,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:11.462077,Bench
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,,,,,,,,,142:57,16,49,0.327,7,27,0.259,7,11,0.636,4,21,25,11,6,2,8,8,46,,0022401187,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:11.462077,Starters
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,,,,,,,,,142:57,16,36,0.444,4,12,0.333,4,7,0.571,14,12,26,12,4,2,9,8,40,,0022401187,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:11.462077,Bench
0022401187,1610612738,Boston,Celtics,BOS,celtics,,,,,,,,,240:00,35,90,0.389,14,45,0.311,9,13,0.692,15,34,49,22,12,6,13,14,93,7.0,0022401187,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:11.462077,
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,,,,,,,,,240:00,32,85,0.376,11,39,0.282,11,18,0.611,18,33,51,23,10,4,17,16,86,-7.0,0022401187,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:11.462077,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1631108.0,Max,Christie,M. Christie,max-christie,F,,,39:18,6,13,0.462,0,3,0.0,2,2,1.0,0,5,5,2,1,0,4,2,14,-21.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630230.0,Naji,Marshall,N. Marshall,naji-marshall,F,,,27:33,5,11,0.455,1,2,0.5,0,0,0.0,1,2,3,2,0,0,3,0,11,-22.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629655.0,Daniel,Gafford,D. Gafford,daniel-gafford,C,,,18:44,8,10,0.8,0,0,0.0,4,5,0.8,5,2,7,1,1,2,2,1,20,-10.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630314.0,Brandon,Williams,B. Williams,brandon-williams,G,,,7:00,0,2,0.0,0,0,0.0,0,2,0.0,1,3,4,0,0,1,1,1,0,-2.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203957.0,Danté,Exum,D. Exum,danté-exum,G,,,14:17,2,5,0.4,0,2,0.0,0,0,0.0,0,2,2,3,0,0,0,1,4,6.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203915.0,Spencer,Dinwiddie,S. Dinwiddie,spencer-dinwiddie,,,,35:51,1,10,0.1,1,6,0.167,5,5,1.0,0,2,2,7,1,0,3,2,8,-38.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1628997.0,Caleb,Martin,C. Martin,caleb-martin,,,,21:28,3,8,0.375,0,3,0.0,0,0,0.0,1,2,3,0,0,0,0,2,6,-13.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630539.0,Kai,Jones,K. Jones,kai-jones,,,,26:16,5,7,0.714,0,1,0.0,1,2,0.5,2,6,8,2,1,0,2,0,11,-19.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630702.0,Jaden,Hardy,J. Hardy,jaden-hardy,,,,33:45,6,17,0.353,2,9,0.222,3,4,0.75,0,4,4,3,1,0,3,3,17,-44.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203939.0,Dwight,Powell,D. Powell,dwight-powell,,,,15:48,2,4,0.5,1,2,0.5,1,2,0.5,0,0,0,0,1,0,0,1,6,-12.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1641726.0,Dereck,Lively II,D. Lively II,dereck-lively-ii,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629023.0,P.J.,Washington,P. Washington,pj-washington,,NWT - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630205.0,Lamar,Stevens,L. Stevens,lamar-stevens,F,,,35:58,14,25,0.56,2,8,0.25,1,2,0.5,1,5,6,3,0,0,3,3,31,34.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641713.0,GG,Jackson,G. Jackson,gg-jackson,F,,,34:17,2,12,0.167,1,3,0.333,0,0,0.0,1,3,4,3,0,0,2,2,5,15.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628963.0,Marvin,Bagley III,M. Bagley III,marvin-bagley-iii,C,,,30:46,11,18,0.611,0,2,0.0,3,4,0.75,5,7,12,3,1,0,1,2,25,24.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1631246.0,Vince,Williams Jr.,V. Williams Jr.,vince-williams-jr,G,,,24:22,4,8,0.5,2,3,0.667,2,2,1.0,5,6,11,5,0,1,0,1,12,12.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642285.0,Cam,Spencer,C. Spencer,cam-spencer,G,,,37:16,8,19,0.421,5,12,0.417,2,2,1.0,2,0,2,7,3,0,0,3,23,18.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630643.0,Jay,Huff,J. Huff,jay-huff,,,,27:51,9,12,0.75,2,4,0.5,2,2,1.0,3,3,6,2,2,6,3,3,22,16.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642530.0,Yuki,Kawamura,Y. Kawamura,yuki-kawamura,,,,28:05,3,8,0.375,3,7,0.429,3,3,1.0,0,5,5,5,1,0,1,1,12,29.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629723.0,John,Konchar,J. Konchar,john-konchar,,,,21:25,1,2,0.5,0,1,0.0,0,0,0.0,2,5,7,3,6,0,1,0,2,27.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630583.0,Santi,Aldama,S. Aldama,santi-aldama,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641744.0,Zach,Edey,Z. Edey,zach-edey,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630590.0,Scotty,Pippen Jr.,S. Pippen Jr.,scotty-pippen-jr,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.125823,
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,,,,,,,,,162:39,39,82,0.476,10,28,0.357,8,10,0.8,14,21,35,21,4,1,6,11,96,,0022401194,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:12.125823,Starters
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,,,,,,,,,162:39,13,22,0.591,5,12,0.417,5,5,1.0,5,13,18,10,9,6,5,4,36,,0022401194,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:12.125823,Bench
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,,,,,,,,,106:52,21,41,0.512,1,7,0.143,6,9,0.667,7,14,21,8,2,3,10,5,49,,0022401194,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:12.125823,Starters
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,,,,,,,,,106:52,17,46,0.37,4,21,0.19,10,13,0.769,3,14,17,12,4,0,8,8,48,,0022401194,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:12.125823,Bench
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,,,,,,,,,240:00,52,104,0.5,15,40,0.375,13,15,0.867,19,34,53,31,13,7,11,15,132,35.0,0022401194,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,,,,,,,,,240:00,38,87,0.437,5,28,0.179,16,22,0.727,10,28,38,20,6,3,18,13,97,-35.0,0022401194,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:12.125823,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1631108.0,Max,Christie,M. Christie,max-christie,F,,,39:18,6,13,0.462,0,3,0.0,2,2,1.0,0,5,5,2,1,0,4,2,14,-21.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.813435,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630230.0,Naji,Marshall,N. Marshall,naji-marshall,F,,,27:33,5,11,0.455,1,2,0.5,0,0,0.0,1,2,3,2,0,0,3,0,11,-22.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.813435,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629655.0,Daniel,Gafford,D. Gafford,daniel-gafford,C,,,18:44,8,10,0.8,0,0,0.0,4,5,0.8,5,2,7,1,1,2,2,1,20,-10.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.813435,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630314.0,Brandon,Williams,B. Williams,brandon-williams,G,,,7:00,0,2,0.0,0,0,0.0,0,2,0.0,1,3,4,0,0,1,1,1,0,-2.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.813435,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203957.0,Danté,Exum,D. Exum,danté-exum,G,,,14:17,2,5,0.4,0,2,0.0,0,0,0.0,0,2,2,3,0,0,0,1,4,6.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.813435,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203915.0,Spencer,Dinwiddie,S. Dinwiddie,spencer-dinwiddie,,,,35:51,1,10,0.1,1,6,0.167,5,5,1.0,0,2,2,7,1,0,3,2,8,-38.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.813435,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1628997.0,Caleb,Martin,C. Martin,caleb-martin,,,,21:28,3,8,0.375,0,3,0.0,0,0,0.0,1,2,3,0,0,0,0,2,6,-13.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.813435,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630539.0,Kai,Jones,K. Jones,kai-jones,,,,26:16,5,7,0.714,0,1,0.0,1,2,0.5,2,6,8,2,1,0,2,0,11,-19.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.813435,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630702.0,Jaden,Hardy,J. Hardy,jaden-hardy,,,,33:45,6,17,0.353,2,9,0.222,3,4,0.75,0,4,4,3,1,0,3,3,17,-44.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.813435,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203939.0,Dwight,Powell,D. Powell,dwight-powell,,,,15:48,2,4,0.5,1,2,0.5,1,2,0.5,0,0,0,0,1,0,0,1,6,-12.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.813435,
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1641726.0,Dereck,Lively II,D. Lively II,dereck-lively-ii,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401194,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:12.813435,
