GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,player_id,endpoint,dataframe_index,collection_timestamp,PLAYER_ID,PLAYER_NAME
Shot Type Detail,Driving Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Driving Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Driving Floating Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Driving Floating Jump Shot,2,7,0.286,0,0,0.0,0.286,0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,13.0,6.0,6.0,6.0,13.0,1.0,1.0,8.0,5.0,3.0,1.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Driving Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Driving Layup Shot,4,8,0.5,0,0,0.0,0.5,2,0.25,0.75,0.0,0.0,0.25,0.75,4.0,5.0,4.0,6.0,6.0,6.0,5.0,39.0,9.0,4.0,5.0,3.0,11.0,4.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Driving Reverse Layup Shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,14.0,1.0,6.0,6.0,6.0,1.0,1.0,10.0,1.0,5.0,3.0,13.0,1.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Fadeaway Jump Shot,2,3,0.667,0,0,0.0,0.667,0,0.5,0.5,0.0,0.0,0.5,0.5,6.0,8.0,3.0,6.0,6.0,6.0,3.0,1.0,7.0,6.0,5.0,3.0,10.0,5.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Finger Roll Layup Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Floating Jump shot,1,4,0.25,0,0,0.0,0.25,0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,7.0,14.0,6.0,6.0,6.0,14.0,1.0,1.0,8.0,5.0,3.0,1.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Jump Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Jump Shot,30,97,0.309,29,95,0.305,0.459,1,0.0,1.0,1.0,0.0,0.967,0.033,1.0,1.0,11.0,1.0,1.0,4.0,11.0,37.0,10.0,1.0,1.0,3.0,8.0,7.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Layup Shot,1,2,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,10.0,4.0,6.0,6.0,6.0,5.0,1.0,10.0,1.0,5.0,3.0,13.0,1.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Pullup Jump shot,11,25,0.44,5,14,0.357,0.54,0,0.667,0.333,0.6,0.4,0.636,0.364,2.0,2.0,8.0,2.0,2.0,1.0,4.0,1.0,6.0,7.0,4.0,2.0,9.0,6.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Putback Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Putback Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Reverse Layup Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,14.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,8.0,5.0,3.0,1.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Running Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Running Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Running Jump Shot,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,9.0,5.0,5.0,2.0,5.0,1.0,10.0,8.0,1.0,3.0,1.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Running Layup Shot,1,2,0.5,0,0,0.0,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,4.0,6.0,6.0,6.0,5.0,37.0,1.0,8.0,5.0,3.0,1.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Running Pull-Up Jump Shot,3,9,0.333,3,9,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,9.0,3.0,3.0,2.0,5.0,1.0,10.0,8.0,1.0,3.0,1.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Running Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Step Back Jump shot,5,17,0.294,2,7,0.286,0.353,0,0.333,0.667,0.0,1.0,0.2,0.8,3.0,3.0,12.0,4.0,4.0,5.0,12.0,1.0,8.0,5.0,5.0,1.0,12.0,3.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Tip Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Tip Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Turnaround Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Turnaround Fadeaway Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Turnaround Fadeaway shot,0,2,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Shot Type Detail,Turnaround Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,15.0,6.0,6.0,6.0,15.0,1.0,10.0,8.0,5.0,3.0,13.0,8.0,1641745,PlayerDashboardByShootingSplits,6,2025-08-10T12:53:03.587365,,
Assisted By,,3,3,1.0,2,2,1.0,1.333,0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1642382.0,"Carlson, Branden"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,7.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1631451.0,"Cooke, Javonte"
Assisted By,,6,6,1.0,4,4,1.0,1.333,0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1631172.0,"Dieng, Ousmane"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,7.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1642505.0,"Ducas, Alex"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,7.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1628983.0,"Gilgeous-Alexander, Shai"
Assisted By,,3,3,1.0,2,2,1.0,1.333,0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1630198.0,"Joe, Isaiah"
Assisted By,,2,2,1.0,1,1,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,7.0,7.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1641749.0,"Johnson, Keyontae"
Assisted By,,14,14,1.0,10,10,1.0,1.357,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1641794.0,"Jones, Dillon"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,7.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1630283.0,"Kelley, Kylor"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,7.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1642046.0,"Kopp, Miller"
Assisted By,,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,1.0,17.0,17.0,17.0,17.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,27791.0,"Leons, Malevy"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,7.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1642104.0,"Maldonado, Hunter"
Assisted By,,8,8,1.0,6,6,1.0,1.375,0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1642349.0,"Mitchell, Ajay"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,7.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1630186.0,"Ramsey, Jahmi'us"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,7.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1630598.0,"Wiggins, Aaron"
Assisted By,,2,2,1.0,2,2,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,4.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1631119.0,"Williams, Jaylin"
Assisted By,,2,2,1.0,1,1,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,7.0,7.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1641745,PlayerDashboardByShootingSplits,7,2025-08-10T12:53:03.587365,1629026.0,"Williams, Kenrich"
Overall,2024,23,37,0.622,0,2,0.0,0.622,2,0.652,0.348,0.0,0.0,0.652,0.348,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1641766,PlayerDashboardByShootingSplits,0,2025-08-10T12:53:09.093690,,
Overall,2024-25,79,149,0.53,5,12,0.417,0.547,17,0.581,0.419,1.0,0.0,0.608,0.392,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1641766,PlayerDashboardByShootingSplits,0,2025-08-10T12:53:09.093690,,
Shot Distance (5ft),Less Than 5 ft.,83,138,0.601,0,0,0.0,0.601,16,0.578,0.422,0.0,0.0,0.578,0.422,1.0,1.0,1.0,3.0,3.0,3.0,1.0,9.0,4.0,1.0,3.0,1.0,6.0,1.0,1641766,PlayerDashboardByShootingSplits,1,2025-08-10T12:53:09.094691,,
Shot Distance (5ft),5-9 ft.,12,27,0.444,0,0,0.0,0.444,3,0.667,0.333,0.0,0.0,0.667,0.333,2.0,2.0,2.0,3.0,3.0,3.0,4.0,8.0,3.0,2.0,3.0,1.0,5.0,2.0,1641766,PlayerDashboardByShootingSplits,1,2025-08-10T12:53:09.094691,,
Shot Distance (5ft),10-14 ft.,1,3,0.333,0,0,0.0,0.333,0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1641766,PlayerDashboardByShootingSplits,1,2025-08-10T12:53:09.094691,,
Shot Distance (5ft),15-19 ft.,1,3,0.333,0,0,0.0,0.333,0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1641766,PlayerDashboardByShootingSplits,1,2025-08-10T12:53:09.094691,,
Shot Distance (5ft),20-24 ft.,2,5,0.4,2,4,0.5,0.6,0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1641766,PlayerDashboardByShootingSplits,1,2025-08-10T12:53:09.094691,,
Shot Distance (5ft),25-29 ft.,3,10,0.3,3,10,0.3,0.45,0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,6.0,1.0,1.0,2.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1641766,PlayerDashboardByShootingSplits,1,2025-08-10T12:53:09.094691,,
Shot Distance (5ft),30-34 ft.,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,3.0,3.0,7.0,1.0,5.0,3.0,3.0,1.0,7.0,3.0,1641766,PlayerDashboardByShootingSplits,1,2025-08-10T12:53:09.094691,,
Shot Distance (5ft),35-39 ft.,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,3.0,3.0,7.0,1.0,5.0,3.0,3.0,1.0,7.0,3.0,1641766,PlayerDashboardByShootingSplits,1,2025-08-10T12:53:09.094691,,
Shot Distance (5ft),40+ ft.,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,3.0,3.0,7.0,1.0,5.0,3.0,3.0,1.0,7.0,3.0,1641766,PlayerDashboardByShootingSplits,1,2025-08-10T12:53:09.094691,,
Shot Distance (8ft),Less Than 8 ft.,92,159,0.579,0,0,0.0,0.579,19,0.609,0.391,0.0,0.0,0.609,0.391,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,3.0,2.0,1641766,PlayerDashboardByShootingSplits,2,2025-08-10T12:53:09.094691,,
Shot Distance (8ft),8-16 ft.,4,9,0.444,0,0,0.0,0.444,0,0.25,0.75,0.0,0.0,0.25,0.75,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1641766,PlayerDashboardByShootingSplits,2,2025-08-10T12:53:09.094691,,
Shot Distance (8ft),16-24 ft.,1,4,0.25,0,0,0.0,0.25,0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1641766,PlayerDashboardByShootingSplits,2,2025-08-10T12:53:09.094691,,
Shot Distance (8ft),24+ ft.,5,14,0.357,5,14,0.357,0.536,0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1641766,PlayerDashboardByShootingSplits,2,2025-08-10T12:53:09.094691,,
Shot Distance (8ft),Back Court Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,5.0,3.0,1641766,PlayerDashboardByShootingSplits,2,2025-08-10T12:53:09.094691,,
Shot Area,Restricted Area,75,123,0.61,0,0,0.0,0.61,12,0.587,0.413,0.0,0.0,0.587,0.413,1.0,1.0,2.0,3.0,4.0,3.0,2.0,7.0,3.0,1.0,3.0,1.0,5.0,1.0,1641766,PlayerDashboardByShootingSplits,3,2025-08-10T12:53:09.094691,,
Shot Area,In The Paint (Non-RA),19,42,0.452,0,0,0.0,0.452,7,0.632,0.368,0.0,0.0,0.632,0.368,2.0,2.0,3.0,3.0,4.0,3.0,4.0,6.0,2.0,2.0,3.0,1.0,4.0,2.0,1641766,PlayerDashboardByShootingSplits,3,2025-08-10T12:53:09.094691,,
Shot Area,Mid-Range,3,7,0.429,0,0,0.0,0.429,0,0.667,0.333,0.0,0.0,0.667,0.333,4.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1641766,PlayerDashboardByShootingSplits,3,2025-08-10T12:53:09.094691,,
Shot Area,Left Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,1641766,PlayerDashboardByShootingSplits,3,2025-08-10T12:53:09.094691,,
Shot Area,Right Corner 3,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,3.0,2.0,3.0,6.0,1.0,4.0,4.0,3.0,1.0,6.0,4.0,1641766,PlayerDashboardByShootingSplits,3,2025-08-10T12:53:09.094691,,
Shot Area,Above the Break 3,4,11,0.364,4,11,0.364,0.545,0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,1641766,PlayerDashboardByShootingSplits,3,2025-08-10T12:53:09.094691,,
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,3.0,4.0,3.0,6.0,1.0,4.0,4.0,3.0,1.0,6.0,4.0,1641766,PlayerDashboardByShootingSplits,3,2025-08-10T12:53:09.094691,,
Assisted Shot,Assisted,63,63,1.0,5,5,1.0,1.04,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1641766,PlayerDashboardByShootingSplits,4,2025-08-10T12:53:09.095691,,
Assisted Shot,Unassisted,39,39,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1641766,PlayerDashboardByShootingSplits,4,2025-08-10T12:53:09.095691,,
Shot Type Summary,Alley Oop,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1641766,PlayerDashboardByShootingSplits,5,2025-08-10T12:53:09.095691,,
Shot Type Summary,Alley Oop,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1641766,PlayerDashboardByShootingSplits,5,2025-08-10T12:53:09.095691,,
Shot Type Summary,Bank Shot,1,2,0.5,0,0,0.0,0.5,0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,1641766,PlayerDashboardByShootingSplits,5,2025-08-10T12:53:09.095691,,
Shot Type Summary,Bank Shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1641766,PlayerDashboardByShootingSplits,5,2025-08-10T12:53:09.095691,,
Shot Type Summary,Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1641766,PlayerDashboardByShootingSplits,5,2025-08-10T12:53:09.095691,,
Shot Type Summary,Dunk,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1641766,PlayerDashboardByShootingSplits,5,2025-08-10T12:53:09.095691,,
Shot Type Summary,Dunk,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,1641766,PlayerDashboardByShootingSplits,5,2025-08-10T12:53:09.095691,,
Shot Type Summary,Dunk,0,1,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1641766,PlayerDashboardByShootingSplits,5,2025-08-10T12:53:09.095691,,
Shot Type Summary,Fadeaway,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1641766,PlayerDashboardByShootingSplits,5,2025-08-10T12:53:09.095691,,
Shot Type Summary,Fadeaway,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1641766,PlayerDashboardByShootingSplits,5,2025-08-10T12:53:09.095691,,
Shot Type Summary,Fadeaway,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1641766,PlayerDashboardByShootingSplits,5,2025-08-10T12:53:09.095691,,
