GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,game_id,game_date,endpoint,dataframe_index,collection_timestamp,TEAM_NAME
0022401200,1610612756,PHX,Phoenix,1629626.0,Bol Bol,Bol,,,4:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612756,PHX,Phoenix,1641779.0,Jalen Bridges,Jalen,,,2:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,201942.0,DeMar DeRozan,DeMar,F,,27:33,2.0,0.0,0.0,2.0,8.0,4.0,4.0,28.0,0.0,1.0,1.0,0.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,1631099.0,Keegan Murray,Keegan,F,,22:43,0.0,0.0,2.0,4.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,1627734.0,Domantas Sabonis,Domantas,C,,23:43,3.0,4.0,0.0,6.0,7.0,5.0,3.0,18.0,0.0,0.0,0.0,1.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,203897.0,Zach LaVine,Zach,G,,26:34,0.0,0.0,0.0,2.0,11.0,7.0,7.0,20.0,0.0,0.0,0.0,1.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,1631165.0,Keon Ellis,Keon,G,,28:45,2.0,0.0,4.0,6.0,11.0,7.0,7.0,24.0,2.0,0.0,2.0,0.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,202685.0,Jonas Valančiūnas,Jonas,,,20:58,5.0,8.0,0.0,14.0,4.0,2.0,4.0,18.0,0.0,0.0,2.0,2.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,1626168.0,Trey Lyles,Trey,,,24:45,0.0,0.0,3.0,2.0,9.0,5.0,7.0,22.0,0.0,0.0,0.0,2.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,1642269.0,Devin Carter,Devin,,,22:30,5.0,0.0,2.0,2.0,5.0,3.0,3.0,14.0,0.0,0.0,1.0,2.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,203926.0,Doug McDermott,Doug,,,14:43,3.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,1628365.0,Markelle Fultz,Markelle,,,12:00,0.0,0.0,0.0,4.0,2.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,1642403.0,Isaac Jones,Isaac,,,7:53,0.0,2.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,1629056.0,Terence Davis,Terence,,,7:53,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,203109.0,Jae Crowder,Jae,,DNP - Coach's Decision,,,,,,,,,,,,,,0022401200,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:46.914519,
0022401200,1610612758,SAC,Sacramento,,,,,,240:00,20.0,14.0,11.0,44.0,13.0,7.0,7.0,40.0,4.0,1.0,7.0,9.0,0022401200,2025-04-13,BoxScoreMiscV2,1,2025-08-10T12:34:46.914519,Kings
0022401200,1610612756,PHX,Phoenix,,,,,,240:00,13.0,7.0,7.0,40.0,20.0,14.0,11.0,44.0,1.0,4.0,9.0,7.0,0022401200,2025-04-13,BoxScoreMiscV2,1,2025-08-10T12:34:46.914519,Suns
0022401188,1610612752,NYK,New York,1628969.0,Mikal Bridges,Mikal,F,,0:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,200782.0,P.J. Tucker,P.J.,F,,29:14,3.0,0.0,0.0,0.0,8.0,4.0,11.0,32.0,1.0,0.0,5.0,1.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,1630173.0,Precious Achiuwa,Precious,C,,32:46,8.0,0.0,2.0,16.0,9.0,9.0,16.0,24.0,0.0,0.0,4.0,3.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,1630540.0,Miles McBride,Miles,G,,29:58,2.0,2.0,2.0,4.0,9.0,9.0,14.0,22.0,0.0,0.0,3.0,1.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,1626166.0,Cameron Payne,Cameron,G,,33:32,6.0,0.0,0.0,4.0,9.0,4.0,16.0,28.0,1.0,1.0,3.0,5.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,1629013.0,Landry Shamet,Landry,,,40:26,6.0,2.0,6.0,2.0,7.0,9.0,15.0,42.0,0.0,0.0,2.0,4.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,1642359.0,Pacôme Dadiet,Pacôme,,,11:02,2.0,2.0,2.0,2.0,3.0,5.0,0.0,16.0,0.0,0.0,1.0,2.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,1642278.0,Tyler Kolek,Tyler,,,14:28,2.0,0.0,2.0,0.0,3.0,5.0,0.0,20.0,0.0,0.0,1.0,3.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,1626153.0,Delon Wright,Delon,,,20:38,2.0,2.0,0.0,4.0,4.0,0.0,2.0,22.0,0.0,0.0,2.0,1.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,1641755.0,Kevin McCullar Jr.,Kevin,,,21:30,0.0,0.0,2.0,2.0,4.0,0.0,5.0,20.0,1.0,1.0,3.0,3.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,1630699.0,MarJon Beauchamp,MarJon,,,4:52,0.0,0.0,0.0,2.0,4.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,1641817.0,Anton Watson,Anton,,,1:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1630592.0,Jalen Wilson,Jalen,F,,37:58,3.0,0.0,6.0,2.0,22.0,6.0,10.0,30.0,0.0,0.0,2.0,2.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1630570.0,Trendon Watford,Trendon,F,,33:23,3.0,0.0,0.0,14.0,22.0,4.0,12.0,22.0,1.0,1.0,5.0,5.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1629651.0,Nic Claxton,Nic,C,,22:16,2.0,2.0,0.0,10.0,13.0,2.0,10.0,14.0,0.0,0.0,1.0,4.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1630553.0,Keon Johnson,Keon,G,,36:44,0.0,2.0,3.0,8.0,26.0,6.0,11.0,32.0,0.0,1.0,5.0,4.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1631213.0,Tyrese Martin,Tyrese,G,,31:20,2.0,2.0,2.0,8.0,22.0,6.0,12.0,20.0,1.0,0.0,2.0,2.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1641787.0,Tosan Evbuomwan,Tosan,,,20:26,0.0,0.0,2.0,0.0,14.0,4.0,9.0,16.0,0.0,1.0,4.0,1.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1631166.0,Drew Timme,Drew,,,30:42,2.0,0.0,3.0,6.0,18.0,8.0,6.0,22.0,0.0,0.0,2.0,6.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1630623.0,Tyson Etienne,Tyson,,,17:09,0.0,0.0,0.0,0.0,9.0,2.0,4.0,18.0,0.0,0.0,1.0,1.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1641727.0,Dariq Whitehead,Dariq,,,10:02,0.0,3.0,0.0,0.0,9.0,2.0,6.0,6.0,0.0,0.0,2.0,0.0,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1641736.0,Reece Beekman,Reece,,DND - Injury/Illness,,,,,,,,,,,,,,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1641721.0,Maxwell Lewis,Maxwell,,DNP - Coach's Decision,,,,,,,,,,,,,,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612751,BKN,Brooklyn,1630533.0,Ziaire Williams,Ziaire,,DND - Injury/Illness,,,,,,,,,,,,,,0022401188,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:47.593998,
0022401188,1610612752,NYK,New York,,,,,,240:00,31.0,8.0,16.0,36.0,12.0,9.0,16.0,48.0,3.0,2.0,25.0,24.0,0022401188,2025-04-13,BoxScoreMiscV2,1,2025-08-10T12:34:47.593998,Knicks
0022401188,1610612751,BKN,Brooklyn,,,,,,240:00,12.0,9.0,16.0,48.0,31.0,8.0,16.0,36.0,2.0,3.0,24.0,25.0,0022401188,2025-04-13,BoxScoreMiscV2,1,2025-08-10T12:34:47.593998,Nets
0022401192,1610612765,DET,Detroit,1641842.0,Ronald Holland II,Ronald,F,,22:36,3.0,0.0,0.0,2.0,12.0,4.0,11.0,20.0,1.0,0.0,1.0,2.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,202699.0,Tobias Harris,Tobias,F,,10:03,0.0,0.0,0.0,4.0,7.0,2.0,13.0,12.0,0.0,0.0,1.0,0.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,1631105.0,Jalen Duren,Jalen,C,,8:21,0.0,0.0,0.0,4.0,5.0,2.0,11.0,10.0,0.0,0.0,1.0,0.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,203501.0,Tim Hardaway Jr.,Tim,G,,12:00,0.0,0.0,0.0,0.0,10.0,2.0,13.0,14.0,0.0,0.0,0.0,0.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,1631204.0,Marcus Sasser,Marcus,G,,43:10,7.0,2.0,0.0,8.0,26.0,9.0,15.0,44.0,0.0,3.0,1.0,3.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,1627736.0,Malik Beasley,Malik,,,19:01,9.0,0.0,3.0,0.0,10.0,0.0,2.0,18.0,0.0,0.0,1.0,2.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,1630194.0,Paul Reed,Paul,,,22:18,2.0,2.0,0.0,8.0,12.0,3.0,2.0,24.0,1.0,1.0,3.0,0.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,1631323.0,Simone Fontecchio,Simone,,,19:15,0.0,0.0,0.0,2.0,12.0,2.0,0.0,16.0,0.0,1.0,1.0,1.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,1642450.0,Daniss Jenkins,Daniss,,,10:37,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,1630322.0,Lindy Waters III,Lindy,,,35:23,0.0,9.0,0.0,0.0,15.0,7.0,2.0,32.0,1.0,0.0,1.0,0.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,1641752.0,Bobi Klintman,Bobi,,,22:55,3.0,0.0,0.0,6.0,9.0,5.0,2.0,22.0,0.0,0.0,6.0,1.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,1642449.0,Tolu Smith,Tolu,,,22:21,2.0,8.0,0.0,12.0,11.0,4.0,2.0,16.0,0.0,2.0,3.0,4.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,1631199.0,Ron Harper Jr.,Ron,,,17:00,0.0,2.0,0.0,2.0,9.0,5.0,2.0,16.0,0.0,0.0,0.0,2.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,1630595.0,Cade Cunningham,Cade,,DND - Injury/Illness,,,,,,,,,,,,,,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612765,DET,Detroit,203471.0,Dennis Schröder,Dennis,,DNP - Coach's Decision,,,,,,,,,,,,,,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,1626192.0,Pat Connaughton,Pat,F,,43:34,13.0,2.0,2.0,22.0,20.0,18.0,3.0,46.0,0.0,1.0,2.0,7.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,1628398.0,Kyle Kuzma,Kyle,F,,12:00,8.0,0.0,8.0,6.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,1631250.0,Pete Nance,Pete,C,,43:14,0.0,0.0,0.0,2.0,23.0,18.0,3.0,46.0,2.0,0.0,5.0,0.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,1631260.0,AJ Green,AJ,G,,18:54,0.0,0.0,3.0,0.0,6.0,4.0,0.0,18.0,0.0,0.0,1.0,0.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,1631123.0,Jamaree Bouyea,Jamaree,G,,47:18,0.0,0.0,2.0,8.0,24.0,23.0,3.0,46.0,2.0,1.0,1.0,6.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,1641890.0,Tyler Smith,Tyler,,,29:33,2.0,3.0,0.0,2.0,16.0,17.0,3.0,22.0,1.0,0.0,2.0,3.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,1641748.0,Andre Jackson Jr.,Andre,,,36:01,3.0,2.0,0.0,6.0,13.0,21.0,3.0,30.0,0.0,1.0,3.0,0.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,1641753.0,Chris Livingston,Chris,,,18:28,2.0,2.0,0.0,4.0,15.0,7.0,0.0,18.0,0.0,0.0,2.0,2.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,1630649.0,Stanley Umude,Stanley,,,15:58,0.0,0.0,0.0,0.0,10.0,7.0,0.0,14.0,2.0,0.0,1.0,0.0,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,1626171.0,Bobby Portis,Bobby,,DND - Rest,,,,,,,,,,,,,,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,1631157.0,Ryan Rollins,Ryan,,DND - Injury/Illness,,,,,,,,,,,,,,0022401192,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:48.338766,
0022401192,1610612749,MIL,Milwaukee,,,,,,265:00,28.0,9.0,15.0,50.0,26.0,23.0,3.0,50.0,7.0,3.0,17.0,19.0,0022401192,2025-04-13,BoxScoreMiscV2,1,2025-08-10T12:34:48.338766,Bucks
0022401192,1610612765,DET,Detroit,,,,,,265:00,26.0,23.0,3.0,50.0,28.0,9.0,15.0,50.0,3.0,7.0,19.0,17.0,0022401192,2025-04-13,BoxScoreMiscV2,1,2025-08-10T12:34:48.338766,Pistons
0022401187,1610612766,CHA,Charlotte,1629006.0,Josh Okogie,Josh,F,,18:08,0.0,2.0,3.0,4.0,3.0,7.0,5.0,18.0,1.0,0.0,0.0,3.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612766,CHA,Charlotte,1642275.0,Tidjane Salaün,Tidjane,F,,35:53,0.0,0.0,0.0,0.0,21.0,12.0,10.0,32.0,0.0,2.0,3.0,1.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612766,CHA,Charlotte,203994.0,Jusuf Nurkić,Jusuf,C,,28:37,0.0,2.0,0.0,10.0,13.0,12.0,10.0,26.0,1.0,0.0,2.0,3.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612766,CHA,Charlotte,1629610.0,DaQuan Jeffries,DaQuan,G,,28:04,3.0,0.0,3.0,2.0,13.0,12.0,10.0,26.0,0.0,0.0,1.0,2.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612766,CHA,Charlotte,1642354.0,KJ Simpson,KJ,G,,32:15,0.0,0.0,0.0,2.0,18.0,10.0,8.0,26.0,0.0,0.0,2.0,1.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612766,CHA,Charlotte,1631301.0,Jaylen Sims,Jaylen,,,20:23,0.0,0.0,0.0,2.0,8.0,8.0,5.0,8.0,0.0,1.0,3.0,2.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612766,CHA,Charlotte,201959.0,Taj Gibson,Taj,,,11:14,0.0,2.0,0.0,4.0,3.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612766,CHA,Charlotte,1641878.0,Damion Baugh,Damion,,,25:59,0.0,2.0,2.0,6.0,8.0,10.0,4.0,18.0,1.0,1.0,2.0,0.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612766,CHA,Charlotte,1631217.0,Moussa Diabaté,Moussa,,,24:40,5.0,0.0,0.0,8.0,8.0,8.0,4.0,14.0,1.0,2.0,2.0,2.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612766,CHA,Charlotte,1631111.0,Wendell Moore Jr.,Wendell,,,14:47,2.0,5.0,0.0,2.0,10.0,4.0,2.0,14.0,0.0,0.0,1.0,0.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612766,CHA,Charlotte,203552.0,Seth Curry,Seth,,DNP - Coach's Decision,,,,,,,,,,,,,,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1630573.0,Sam Hauser,Sam,F,,28:34,3.0,3.0,3.0,0.0,4.0,6.0,2.0,26.0,0.0,0.0,0.0,3.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1628470.0,Torrey Craig,Torrey,F,,19:04,0.0,0.0,0.0,0.0,4.0,6.0,0.0,14.0,0.0,0.0,2.0,0.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1628436.0,Luke Kornet,Luke,C,,29:46,1.0,2.0,3.0,8.0,7.0,9.0,3.0,20.0,4.0,1.0,2.0,3.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1631248.0,Baylor Scheierman,Baylor,G,,36:12,1.0,0.0,0.0,0.0,10.0,9.0,5.0,26.0,0.0,0.0,1.0,3.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1630202.0,Payton Pritchard,Payton,G,,38:30,11.0,4.0,6.0,18.0,10.0,13.0,6.0,28.0,0.0,1.0,0.0,2.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1629674.0,Neemias Queta,Neemias,,,26:09,0.0,0.0,0.0,2.0,6.0,7.0,8.0,22.0,0.0,1.0,3.0,1.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1631120.0,JD Davison,JD,,,17:08,2.0,5.0,0.0,6.0,6.0,3.0,5.0,12.0,0.0,0.0,1.0,1.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1641775.0,Jordan Walsh,Jordan,,,21:01,3.0,3.0,0.0,4.0,3.0,4.0,5.0,24.0,1.0,0.0,2.0,1.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1641936.0,Miles Norris,Miles,,,11:48,0.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,1.0,0.0,0.0,1.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1641809.0,Drew Peterson,Drew,,,11:48,0.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,0.0,1.0,3.0,1.0,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,201950.0,Jrue Holiday,Jrue,,DND - Injury/Illness,,,,,,,,,,,,,,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1628369.0,Jayson Tatum,Jayson,,DND - Rest,,,,,,,,,,,,,,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612738,BOS,Boston,1630214.0,Xavier Tillman,Xavier,,DNP - Coach's Decision,,,,,,,,,,,,,,0022401187,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.010144,
0022401187,1610612766,CHA,Charlotte,,,,,,240:00,10.0,13.0,8.0,40.0,21.0,17.0,12.0,38.0,4.0,6.0,16.0,14.0,0022401187,2025-04-13,BoxScoreMiscV2,1,2025-08-10T12:34:49.010144,Hornets
0022401187,1610612738,BOS,Boston,,,,,,240:00,21.0,17.0,12.0,38.0,10.0,13.0,8.0,40.0,6.0,4.0,14.0,16.0,0022401187,2025-04-13,BoxScoreMiscV2,1,2025-08-10T12:34:49.010144,Celtics
0022401194,1610612742,DAL,Dallas,1631108.0,Max Christie,Max,F,,39:18,2.0,0.0,2.0,10.0,20.0,15.0,29.0,56.0,0.0,1.0,2.0,2.0,0022401194,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.688865,
0022401194,1610612742,DAL,Dallas,1630230.0,Naji Marshall,Naji,F,,27:33,3.0,4.0,0.0,8.0,16.0,3.0,29.0,46.0,0.0,3.0,0.0,0.0,0022401194,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.688865,
0022401194,1610612742,DAL,Dallas,1629655.0,Daniel Gafford,Daniel,C,,18:44,2.0,9.0,0.0,16.0,8.0,3.0,15.0,28.0,2.0,0.0,1.0,3.0,0022401194,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.688865,
0022401194,1610612742,DAL,Dallas,1630314.0,Brandon Williams,Brandon,G,,7:00,0.0,0.0,0.0,0.0,2.0,0.0,7.0,14.0,1.0,1.0,1.0,1.0,0022401194,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.688865,
0022401194,1610612742,DAL,Dallas,203957.0,Danté Exum,Danté,G,,14:17,0.0,2.0,2.0,4.0,4.0,2.0,7.0,18.0,0.0,0.0,1.0,1.0,0022401194,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.688865,
0022401194,1610612742,DAL,Dallas,203915.0,Spencer Dinwiddie,Spencer,,,35:51,2.0,0.0,6.0,0.0,20.0,15.0,29.0,50.0,0.0,1.0,2.0,2.0,0022401194,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.688865,
0022401194,1610612742,DAL,Dallas,1628997.0,Caleb Martin,Caleb,,,21:28,0.0,0.0,2.0,4.0,4.0,6.0,10.0,28.0,0.0,0.0,2.0,1.0,0022401194,2025-04-13,BoxScoreMiscV2,0,2025-08-10T12:34:49.688865,
