gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,speed,distance,reboundChancesOffensive,reboundChancesDefensive,reboundChancesTotal,touches,secondaryAssists,freeThrowAssists,passes,assists,contestedFieldGoalsMade,contestedFieldGoalsAttempted,contestedFieldGoalPercentage,uncontestedFieldGoalsMade,uncontestedFieldGoalsAttempted,uncontestedFieldGoalsPercentage,fieldGoalPercentage,defendedAtRimFieldGoalsMade,defendedAtRimFieldGoalsAttempted,defendedAtRimFieldGoalPercentage,game_id,game_date,endpoint,dataframe_index,collection_timestamp
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631260.0,AJ,Green,A. Green,aj-green,G,,20,18:54,4.63,1.5,0,6,6,21,0,0,16,4,0,1,0.0,2,4,0.5,0.4,0,1,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631123.0,Jamaree,Bouyea,J. Bouyea,jamaree-bouyea,G,,15,47:18,4.11,3.45,0,7,7,95,4,0,77,7,3,4,0.75,2,6,0.333,0.5,4,5,0.8,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641890.0,Tyler,Smith,T. Smith,tyler-smith,,,21,29:33,4.22,2.27,2,8,10,38,0,0,25,0,1,2,0.5,5,7,0.714,0.667,2,4,0.5,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641748.0,Andre,Jackson Jr.,A. Jackson Jr.,andre-jackson-jr,,,44,36:01,4.31,2.8,2,6,8,50,0,0,39,4,1,3,0.333,3,3,1.0,0.667,2,2,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641753.0,Chris,Livingston,C. Livingston,chris-livingston,,,7,18:28,4.39,1.46,4,9,13,30,0,0,25,2,2,2,1.0,0,1,0.0,0.667,2,2,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1630649.0,Stanley,Umude,S. Umude,stanley-umude,,,17,15:58,3.99,1.15,0,3,3,10,0,0,8,1,0,1,0.0,0,1,0.0,0.0,1,2,0.5,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1626171.0,Bobby,Portis,B. Portis,bobby-portis,,DND - Rest,9,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631157.0,Ryan,Rollins,R. Rollins,ryan-rollins,,DND - Injury/Illness,13,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,,,,,,,,,265:00,,19.61,12,64,75,448,5,1,327,30,17,28,0.607,33,58,0.569,0.581,19,28,0.679,0022401192,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,,,,,,,,,265:00,,19.91,30,44,72,467,5,1,335,35,21,39,0.538,30,68,0.441,0.477,17,25,0.68,0022401192,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:30.592723
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1629006.0,Josh,Okogie,J. Okogie,josh-okogie,F,,12,18:08,4.11,1.31,0,3,3,30,0,0,17,2,2,3,0.667,2,7,0.286,0.4,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1642275.0,Tidjane,Salaün,T. Salaün,tidjane-salaün,F,,31,35:53,4.41,2.81,2,8,10,50,0,1,35,2,0,3,0.0,1,8,0.125,0.091,1,3,0.333,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,203994.0,Jusuf,Nurkić,J. Nurkić,jusuf-nurkić,C,,11,28:37,3.75,1.87,6,15,21,36,0,0,23,2,4,5,0.8,2,5,0.4,0.6,2,4,0.5,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1629610.0,DaQuan,Jeffries,D. Jeffries,daquan-jeffries,G,,3,28:04,4.15,2.03,3,6,8,36,0,0,23,0,1,3,0.333,3,9,0.333,0.333,2,2,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1642354.0,KJ,Simpson,K. Simpson,kj-simpson,G,,25,32:15,4.17,2.38,3,5,8,71,0,1,61,5,1,4,0.25,0,2,0.0,0.167,3,3,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631301.0,Jaylen,Sims,J. Sims,jaylen-sims,,,30,20:23,4.07,1.49,5,3,8,39,0,0,27,2,2,4,0.5,2,5,0.4,0.444,1,1,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,201959.0,Taj,Gibson,T. Gibson,taj-gibson,,,67,11:14,3.73,0.74,6,3,9,12,0,0,8,2,2,3,0.667,0,0,0.0,0.667,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1641878.0,Damion,Baugh,D. Baugh,damion-baugh,,,7,25:59,4.04,1.88,3,9,11,55,0,1,39,6,2,6,0.333,1,4,0.25,0.3,0,2,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631217.0,Moussa,Diabaté,M. Diabaté,moussa-diabaté,,,14,24:40,4.36,1.92,7,12,19,38,0,0,25,0,2,6,0.333,2,3,0.667,0.444,2,4,0.5,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631111.0,Wendell,Moore Jr.,W. Moore Jr.,wendell-moore-jr,,,9,14:47,4.42,1.15,3,3,6,29,0,0,24,2,1,1,1.0,2,4,0.5,0.6,1,1,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,203552.0,Seth,Curry,S. Curry,seth-curry,,DNP - Coach's Decision,30,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630573.0,Sam,Hauser,S. Hauser,sam-hauser,F,,30,28:34,4.44,2.25,0,5,5,39,0,1,27,1,1,3,0.333,3,6,0.5,0.444,0,1,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628470.0,Torrey,Craig,T. Craig,torrey-craig,F,,12,19:04,4.44,1.49,2,5,7,29,0,0,23,1,0,0,0.0,0,3,0.0,0.0,2,2,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628436.0,Luke,Kornet,L. Kornet,luke-kornet,C,,40,29:46,4.06,2.11,7,8,15,45,0,0,34,2,4,7,0.571,1,2,0.5,0.556,2,7,0.286,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1631248.0,Baylor,Scheierman,B. Scheierman,baylor-scheierman,G,,55,36:12,4.21,2.7,6,8,12,44,0,0,28,2,0,2,0.0,2,12,0.167,0.143,2,4,0.5,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630202.0,Payton,Pritchard,P. Pritchard,payton-pritchard,G,,11,38:30,4.09,2.78,5,7,12,84,0,0,52,7,7,8,0.875,7,17,0.412,0.56,1,2,0.5,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1629674.0,Neemias,Queta,N. Queta,neemias-queta,,,88,26:09,3.97,1.86,7,10,17,40,0,0,34,4,0,4,0.0,1,1,1.0,0.2,4,6,0.667,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1631120.0,JD,Davison,J. Davison,jd-davison,,,20,17:08,4.21,1.29,1,3,4,42,0,0,28,4,1,3,0.333,3,8,0.375,0.364,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641775.0,Jordan,Walsh,J. Walsh,jordan-walsh,,,27,21:01,4.34,1.63,3,7,9,35,1,0,23,1,2,2,1.0,2,5,0.4,0.571,1,1,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641936.0,Miles,Norris,M. Norris,miles-norris,,,0,11:48,4.46,0.93,2,5,6,16,0,0,12,0,0,0,0.0,0,3,0.0,0.0,0,2,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641809.0,Drew,Peterson,D. Peterson,drew-peterson,,,13,11:48,4.14,0.86,2,1,3,21,0,0,16,0,0,1,0.0,1,3,0.333,0.25,1,2,0.5,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,201950.0,Jrue,Holiday,J. Holiday,jrue-holiday,,DND - Injury/Illness,4,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628369.0,Jayson,Tatum,J. Tatum,jayson-tatum,,DND - Rest,0,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630214.0,Xavier,Tillman,X. Tillman,xavier-tillman,,DNP - Coach's Decision,26,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:31.264554
0022401187,1610612738,Boston,Celtics,BOS,celtics,,,,,,,,,240:00,,17.89,35,59,90,395,1,1,277,22,15,30,0.5,20,60,0.333,0.389,13,27,0.481,0022401187,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:31.264554
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,,,,,,,,,240:00,,17.59,38,67,103,396,0,3,282,23,17,38,0.447,15,47,0.319,0.376,12,20,0.6,0022401187,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:31.264554
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1631108.0,Max,Christie,M. Christie,max-christie,F,,00,39:18,4.34,3.02,2,9,11,63,1,0,42,2,3,6,0.5,3,7,0.429,0.462,3,6,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630230.0,Naji,Marshall,N. Marshall,naji-marshall,F,,13,27:33,4.35,2.11,3,3,6,45,0,1,31,2,1,4,0.25,4,7,0.571,0.455,4,4,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629655.0,Daniel,Gafford,D. Gafford,daniel-gafford,C,,21,18:44,4.46,1.47,7,8,15,36,0,0,21,1,7,9,0.778,1,1,1.0,0.8,4,9,0.444,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630314.0,Brandon,Williams,B. Williams,brandon-williams,G,,10,7:00,4.72,0.58,3,4,6,14,0,0,11,0,0,2,0.0,0,0,0.0,0.0,2,3,0.667,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203957.0,Danté,Exum,D. Exum,danté-exum,G,,0,14:17,4.54,1.15,1,4,5,33,0,0,28,3,2,3,0.667,0,2,0.0,0.4,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203915.0,Spencer,Dinwiddie,S. Dinwiddie,spencer-dinwiddie,,,26,35:51,3.76,2.39,1,4,5,65,0,1,50,7,0,2,0.0,1,8,0.125,0.1,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1628997.0,Caleb,Martin,C. Martin,caleb-martin,,,16,21:28,4.42,1.69,3,5,8,26,0,0,17,0,2,3,0.667,1,5,0.2,0.375,1,2,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630539.0,Kai,Jones,K. Jones,kai-jones,,,23,26:16,4.53,2.11,3,8,11,55,0,0,45,2,0,1,0.0,5,6,0.833,0.714,6,10,0.6,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630702.0,Jaden,Hardy,J. Hardy,jaden-hardy,,,1,33:45,4.28,2.55,1,7,8,58,0,0,33,3,0,0,0.0,6,17,0.353,0.353,5,7,0.714,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203939.0,Dwight,Powell,D. Powell,dwight-powell,,,7,15:48,4.34,1.21,2,1,3,13,0,0,9,0,1,2,0.5,1,2,0.5,0.5,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1641726.0,Dereck,Lively II,D. Lively II,dereck-lively-ii,,DND - Injury/Illness,2,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629023.0,P.J.,Washington,P. Washington,pj-washington,,NWT - Injury/Illness,25,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630205.0,Lamar,Stevens,L. Stevens,lamar-stevens,F,,8,35:58,4.26,2.7,5,14,19,59,0,0,30,3,5,9,0.556,9,16,0.563,0.56,4,5,0.8,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641713.0,GG,Jackson,G. Jackson,gg-jackson,F,,45,34:17,4.35,2.64,3,5,8,43,0,0,25,3,1,6,0.167,1,6,0.167,0.167,4,4,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628963.0,Marvin,Bagley III,M. Bagley III,marvin-bagley-iii,C,,35,30:46,4.57,2.47,11,12,22,52,0,1,32,3,4,8,0.5,7,10,0.7,0.611,2,6,0.333,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1631246.0,Vince,Williams Jr.,V. Williams Jr.,vince-williams-jr,G,,5,24:22,4.6,1.98,8,6,14,55,2,0,45,5,1,3,0.333,3,5,0.6,0.5,2,4,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642285.0,Cam,Spencer,C. Spencer,cam-spencer,G,,24,37:16,4.58,3.02,6,3,9,68,0,2,44,7,1,3,0.333,7,16,0.438,0.421,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630643.0,Jay,Huff,J. Huff,jay-huff,,,30,27:51,4.13,2.07,5,8,13,41,0,0,27,2,6,7,0.857,3,5,0.6,0.75,5,9,0.556,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642530.0,Yuki,Kawamura,Y. Kawamura,yuki-kawamura,,,17,28:05,4.36,2.17,0,6,6,46,0,0,34,5,0,0,0.0,3,8,0.375,0.375,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629723.0,John,Konchar,J. Konchar,john-konchar,,,46,21:25,4.72,1.78,3,6,9,36,0,0,33,3,0,0,0.0,1,2,0.5,0.5,2,3,0.667,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630583.0,Santi,Aldama,S. Aldama,santi-aldama,,DND - Injury/Illness,7,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641744.0,Zach,Edey,Z. Edey,zach-edey,,DND - Injury/Illness,14,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630590.0,Scotty,Pippen Jr.,S. Pippen Jr.,scotty-pippen-jr,,DND - Injury/Illness,1,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:40.732668
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,,,,,,,,,240:00,,18.82,41,60,100,400,2,3,270,31,18,36,0.5,34,68,0.5,0.5,20,32,0.625,0022401194,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,,,,,,,,,240:00,,18.27,26,53,78,408,1,2,287,20,16,32,0.5,22,55,0.4,0.437,28,44,0.636,0022401194,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:40.732668
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1631108.0,Max,Christie,M. Christie,max-christie,F,,00,39:18,4.34,3.02,2,9,11,63,1,0,42,2,3,6,0.5,3,7,0.429,0.462,3,6,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630230.0,Naji,Marshall,N. Marshall,naji-marshall,F,,13,27:33,4.35,2.11,3,3,6,45,0,1,31,2,1,4,0.25,4,7,0.571,0.455,4,4,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629655.0,Daniel,Gafford,D. Gafford,daniel-gafford,C,,21,18:44,4.46,1.47,7,8,15,36,0,0,21,1,7,9,0.778,1,1,1.0,0.8,4,9,0.444,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630314.0,Brandon,Williams,B. Williams,brandon-williams,G,,10,7:00,4.72,0.58,3,4,6,14,0,0,11,0,0,2,0.0,0,0,0.0,0.0,2,3,0.667,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203957.0,Danté,Exum,D. Exum,danté-exum,G,,0,14:17,4.54,1.15,1,4,5,33,0,0,28,3,2,3,0.667,0,2,0.0,0.4,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203915.0,Spencer,Dinwiddie,S. Dinwiddie,spencer-dinwiddie,,,26,35:51,3.76,2.39,1,4,5,65,0,1,50,7,0,2,0.0,1,8,0.125,0.1,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1628997.0,Caleb,Martin,C. Martin,caleb-martin,,,16,21:28,4.42,1.69,3,5,8,26,0,0,17,0,2,3,0.667,1,5,0.2,0.375,1,2,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630539.0,Kai,Jones,K. Jones,kai-jones,,,23,26:16,4.53,2.11,3,8,11,55,0,0,45,2,0,1,0.0,5,6,0.833,0.714,6,10,0.6,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630702.0,Jaden,Hardy,J. Hardy,jaden-hardy,,,1,33:45,4.28,2.55,1,7,8,58,0,0,33,3,0,0,0.0,6,17,0.353,0.353,5,7,0.714,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203939.0,Dwight,Powell,D. Powell,dwight-powell,,,7,15:48,4.34,1.21,2,1,3,13,0,0,9,0,1,2,0.5,1,2,0.5,0.5,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1641726.0,Dereck,Lively II,D. Lively II,dereck-lively-ii,,DND - Injury/Illness,2,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629023.0,P.J.,Washington,P. Washington,pj-washington,,NWT - Injury/Illness,25,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630205.0,Lamar,Stevens,L. Stevens,lamar-stevens,F,,8,35:58,4.26,2.7,5,14,19,59,0,0,30,3,5,9,0.556,9,16,0.563,0.56,4,5,0.8,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641713.0,GG,Jackson,G. Jackson,gg-jackson,F,,45,34:17,4.35,2.64,3,5,8,43,0,0,25,3,1,6,0.167,1,6,0.167,0.167,4,4,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628963.0,Marvin,Bagley III,M. Bagley III,marvin-bagley-iii,C,,35,30:46,4.57,2.47,11,12,22,52,0,1,32,3,4,8,0.5,7,10,0.7,0.611,2,6,0.333,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1631246.0,Vince,Williams Jr.,V. Williams Jr.,vince-williams-jr,G,,5,24:22,4.6,1.98,8,6,14,55,2,0,45,5,1,3,0.333,3,5,0.6,0.5,2,4,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642285.0,Cam,Spencer,C. Spencer,cam-spencer,G,,24,37:16,4.58,3.02,6,3,9,68,0,2,44,7,1,3,0.333,7,16,0.438,0.421,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630643.0,Jay,Huff,J. Huff,jay-huff,,,30,27:51,4.13,2.07,5,8,13,41,0,0,27,2,6,7,0.857,3,5,0.6,0.75,5,9,0.556,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642530.0,Yuki,Kawamura,Y. Kawamura,yuki-kawamura,,,17,28:05,4.36,2.17,0,6,6,46,0,0,34,5,0,0,0.0,3,8,0.375,0.375,1,1,1.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629723.0,John,Konchar,J. Konchar,john-konchar,,,46,21:25,4.72,1.78,3,6,9,36,0,0,33,3,0,0,0.0,1,2,0.5,0.5,2,3,0.667,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630583.0,Santi,Aldama,S. Aldama,santi-aldama,,DND - Injury/Illness,7,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401194,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:41.380387
