gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,usagePercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints,game_id,game_date,endpoint,dataframe_index,collection_timestamp
0022401192,1610612765,Detroit,Pistons,DET,pistons,1630322.0,Lindy,Waters III,L. Waters III,lindy-waters-iii,,,,35:23,0.182,0.176,0.213,0.429,0.39,0.0,0.0,0.0,0.316,0.188,0.045,0.0,0.333,1.0,0.0,0.071,0.0,0.2,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612765,Detroit,Pistons,DET,pistons,1641752.0,Bobi,Klintman,B. Klintman,bobi-klintman,,,,22:55,0.161,0.273,0.167,0.25,0.16,0.167,0.286,0.125,0.143,0.136,0.462,0.0,1.0,0.0,0.0,0.6,0.111,0.259,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612765,Detroit,Pistons,DET,pistons,1642449.0,Tolu,Smith,T. Smith,tolu-smith,,,,22:21,0.2,0.316,0.184,0.0,0.0,0.25,0.3,0.4,0.25,0.308,0.0,0.4,0.0,0.0,0.5,0.333,0.4,0.259,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631199.0,Ron,Harper Jr.,R. Harper Jr.,ron-harper-jr,,,,17:00,0.205,0.067,0.216,0.0,0.273,0.333,0.286,0.571,0.273,0.389,0.222,0.0,0.0,0.0,0.0,0.0,0.25,0.098,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612765,Detroit,Pistons,DET,pistons,1630595.0,Cade,Cunningham,C. Cunningham,cade-cunningham,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612765,Detroit,Pistons,DET,pistons,203471.0,Dennis,Schröder,D. Schröder,dennis-schröder,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1626192.0,Pat,Connaughton,P. Connaughton,pat-connaughton,F,,,43:34,0.34,0.4,0.403,0.278,0.343,0.375,0.45,0.25,0.357,0.344,0.208,0.125,0.5,0.0,0.333,0.167,0.438,0.377,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1628398.0,Kyle,Kuzma,K. Kuzma,kyle-kuzma,F,,,12:00,0.379,0.5,0.417,0.556,0.5,0.5,0.5,0.0,0.167,0.143,0.222,0.2,0.0,0.0,0.0,0.0,0.5,0.512,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631250.0,Pete,Nance,P. Nance,pete-nance,C,,,43:14,0.168,0.175,0.169,0.294,0.273,0.0,0.0,0.25,0.185,0.194,0.2,0.267,0.0,0.5,0.0,0.357,0.0,0.167,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631260.0,AJ,Green,A. Green,aj-green,G,,,18:54,0.119,0.095,0.143,0.167,0.19,0.0,0.0,0.0,0.176,0.158,0.267,0.0,0.0,0.0,0.0,0.333,0.0,0.103,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631123.0,Jamaree,Bouyea,J. Bouyea,jamaree-bouyea,G,,,47:18,0.176,0.116,0.13,0.05,0.1,0.235,0.273,0.0,0.107,0.088,0.269,0.313,0.5,0.4,0.333,0.067,0.316,0.122,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641890.0,Tyler,Smith,T. Smith,tyler-smith,,,,29:33,0.188,0.214,0.2,0.364,0.261,0.308,0.222,0.5,0.182,0.267,0.0,0.182,0.25,0.333,0.0,0.167,0.188,0.25,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641748.0,Andre,Jackson Jr.,A. Jackson Jr.,andre-jackson-jr,,,,36:01,0.139,0.118,0.103,0.067,0.032,0.0,0.0,0.25,0.125,0.15,0.211,0.357,0.0,0.0,0.5,0.273,0.0,0.095,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641753.0,Chris,Livingston,C. Livingston,chris-livingston,,,,18:28,0.125,0.133,0.12,0.0,0.0,0.667,0.5,0.5,0.455,0.462,0.2,0.083,0.0,0.0,0.0,0.222,0.5,0.15,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1630649.0,Stanley,Umude,S. Umude,stanley-umude,,,,15:58,0.057,0.0,0.087,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.5,0.0,0.143,0.0,0.0,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1626171.0,Bobby,Portis,B. Portis,bobby-portis,,DND - Rest,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631157.0,Ryan,Rollins,R. Rollins,ryan-rollins,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401192,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:16.283228
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,,,,,,,,,265:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401192,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:16.283228
0022401192,1610612765,Detroit,Pistons,DET,pistons,,,,,,,,,265:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401192,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:16.283228
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1629006.0,Josh,Okogie,J. Okogie,josh-okogie,F,,,18:08,0.351,0.364,0.357,0.5,0.538,0.571,0.625,0.0,0.133,0.118,0.286,0.2,0.0,0.5,0.0,0.0,0.6,0.424,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1642275.0,Tidjane,Salaün,T. Salaün,tidjane-salaün,F,,,35:53,0.165,0.042,0.169,0.111,0.233,0.25,0.167,0.0,0.2,0.132,0.111,0.133,0.0,0.0,0.5,0.25,0.111,0.077,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,203994.0,Jusuf,Nurkić,J. Nurkić,jusuf-nurkić,C,,,28:37,0.21,0.353,0.204,0.111,0.111,0.167,0.273,0.4,0.292,0.31,0.167,0.25,0.6,0.5,0.0,0.222,0.333,0.286,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1629610.0,DaQuan,Jeffries,D. Jeffries,daquan-jeffries,G,,,28:04,0.217,0.235,0.25,0.333,0.296,0.0,0.111,0.2,0.13,0.143,0.0,0.125,0.25,0.0,0.0,0.125,0.25,0.229,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1642354.0,KJ,Simpson,K. Simpson,kj-simpson,G,,,32:15,0.111,0.056,0.113,0.0,0.08,0.0,0.0,0.143,0.174,0.167,0.385,0.182,0.25,0.0,0.0,0.167,0.091,0.037,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631301.0,Jaylen,Sims,J. Sims,jaylen-sims,,,,20:23,0.224,0.308,0.231,0.667,0.294,0.5,0.3,0.1,0.0,0.043,0.25,0.167,0.143,0.0,0.333,0.429,0.25,0.364,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,201959.0,Taj,Gibson,T. Gibson,taj-gibson,,,,11:14,0.148,0.2,0.15,0.0,0.0,0.0,0.0,0.571,0.333,0.462,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.174,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1641878.0,Damion,Baugh,D. Baugh,damion-baugh,,,,25:59,0.219,0.158,0.208,0.0,0.15,0.0,0.0,0.188,0.286,0.233,0.429,0.4,0.167,0.5,0.25,0.2,0.0,0.122,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631217.0,Moussa,Diabaté,M. Diabaté,moussa-diabaté,,,,24:40,0.23,0.235,0.196,0.0,0.053,0.333,0.364,0.25,0.357,0.3,0.0,0.333,0.333,0.5,0.5,0.222,0.25,0.227,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631111.0,Wendell,Moore Jr.,W. Moore Jr.,wendell-moore-jr,,,,14:47,0.135,0.214,0.172,0.5,0.273,0.0,0.0,0.222,0.125,0.176,0.182,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,203552.0,Seth,Curry,S. Curry,seth-curry,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630573.0,Sam,Hauser,S. Hauser,sam-hauser,F,,,28:34,0.156,0.211,0.173,0.5,0.233,0.429,0.273,0.0,0.091,0.071,0.077,0.0,0.0,0.0,0.0,0.0,0.3,0.283,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628470.0,Torrey,Craig,T. Craig,torrey-craig,F,,,19:04,0.119,0.0,0.083,0.0,0.105,0.0,0.0,0.0,0.188,0.167,0.111,0.667,0.2,0.0,0.0,0.4,0.0,0.0,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628436.0,Luke,Kornet,L. Kornet,luke-kornet,C,,,29:46,0.152,0.227,0.161,0.0,0.037,0.25,0.333,0.571,0.19,0.286,0.154,0.0,0.143,0.8,1.0,0.286,0.333,0.2,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1631248.0,Baylor,Scheierman,B. Scheierman,baylor-scheierman,G,,,36:12,0.195,0.074,0.206,0.167,0.294,0.25,0.333,0.2,0.208,0.206,0.125,0.111,0.25,0.0,0.0,0.1,0.273,0.1,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630202.0,Payton,Pritchard,P. Pritchard,payton-pritchard,G,,,38:30,0.337,0.467,0.338,0.364,0.353,0.5,0.333,0.273,0.143,0.179,0.389,0.4,0.1,0.0,0.333,0.0,0.167,0.453,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1629674.0,Neemias,Queta,N. Queta,neemias-queta,,,,26:09,0.078,0.05,0.102,0.0,0.0,0.0,0.0,0.167,0.25,0.214,0.333,0.0,0.286,0.0,0.333,0.375,0.1,0.035,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1631120.0,JD,Davison,J. Davison,jd-davison,,,,17:08,0.325,0.308,0.344,0.143,0.2,0.0,0.0,0.0,0.125,0.063,0.571,0.333,0.286,0.0,0.0,0.2,0.2,0.257,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641775.0,Jordan,Walsh,J. Walsh,jordan-walsh,,,,21:01,0.185,0.286,0.179,0.333,0.2,0.0,0.0,0.222,0.4,0.333,0.1,0.333,0.4,0.5,0.0,0.25,0.143,0.256,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641936.0,Miles,Norris,M. Norris,miles-norris,,,,11:48,0.133,0.0,0.136,0.0,0.273,0.2,0.286,0.0,0.4,0.267,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.043,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641809.0,Drew,Peterson,D. Peterson,drew-peterson,,,,11:48,0.2,0.125,0.182,0.5,0.273,0.2,0.286,0.4,0.1,0.2,0.0,0.25,0.0,0.0,0.5,0.75,0.2,0.174,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,201950.0,Jrue,Holiday,J. Holiday,jrue-holiday,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628369.0,Jayson,Tatum,J. Tatum,jayson-tatum,,DND - Rest,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630214.0,Xavier,Tillman,X. Tillman,xavier-tillman,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401187,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:26.187983
0022401187,1610612738,Boston,Celtics,BOS,celtics,,,,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401187,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:26.187983
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,,,,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401187,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:26.187983
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1631108.0,Max,Christie,M. Christie,max-christie,F,,,39:18,0.186,0.182,0.186,0.0,0.158,0.167,0.125,0.0,0.217,0.156,0.125,0.25,0.25,0.0,0.167,0.25,0.167,0.171,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630230.0,Naji,Marshall,N. Marshall,naji-marshall,F,,,27:33,0.192,0.227,0.208,1.0,0.133,0.0,0.0,0.125,0.118,0.12,0.2,0.273,0.0,0.0,0.6,0.0,0.0,0.186,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629655.0,Daniel,Gafford,D. Gafford,daniel-gafford,C,,,18:44,0.28,0.5,0.263,0.0,0.0,0.444,0.417,0.714,0.154,0.35,0.143,0.333,0.5,0.667,0.0,0.125,0.5,0.476,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630314.0,Brandon,Williams,B. Williams,brandon-williams,G,,,7:00,0.19,0.0,0.118,0.0,0.0,0.0,0.667,0.25,0.75,0.5,0.0,0.5,0.0,0.5,0.25,0.333,0.5,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203957.0,Danté,Exum,D. Exum,danté-exum,G,,,14:17,0.139,0.118,0.167,0.0,0.4,0.0,0.0,0.0,0.182,0.125,0.429,0.0,0.0,0.0,0.0,0.2,0.167,0.103,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203915.0,Spencer,Dinwiddie,S. Dinwiddie,spencer-dinwiddie,,,,35:51,0.176,0.042,0.161,0.2,0.24,0.385,0.333,0.0,0.105,0.083,0.438,0.2,0.167,0.0,0.167,0.2,0.222,0.121,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1628997.0,Caleb,Martin,C. Martin,caleb-martin,,,,21:28,0.151,0.188,0.19,0.0,0.188,0.0,0.0,0.25,0.143,0.167,0.0,0.0,0.0,0.0,0.0,0.286,0.125,0.13,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630539.0,Kai,Jones,K. Jones,kai-jones,,,,26:16,0.164,0.238,0.163,0.0,0.063,0.143,0.2,0.667,0.4,0.444,0.167,0.167,0.333,0.0,0.0,0.0,0.125,0.212,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630702.0,Jaden,Hardy,J. Hardy,jaden-hardy,,,,33:45,0.282,0.286,0.304,0.5,0.391,0.429,0.4,0.0,0.222,0.182,0.231,0.2,0.25,0.0,0.333,0.333,0.333,0.321,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203939.0,Dwight,Powell,D. Powell,dwight-powell,,,,15:48,0.152,0.182,0.167,0.5,0.2,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.333,0.222,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1641726.0,Dereck,Lively II,D. Lively II,dereck-lively-ii,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629023.0,P.J.,Washington,P. Washington,pj-washington,,NWT - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630205.0,Lamar,Stevens,L. Stevens,lamar-stevens,F,,,35:58,0.322,0.35,0.329,0.2,0.276,0.083,0.154,0.067,0.2,0.15,0.136,0.429,0.0,0.0,0.667,0.214,0.111,0.304,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641713.0,GG,Jackson,G. Jackson,gg-jackson,F,,,34:17,0.157,0.057,0.164,0.125,0.125,0.0,0.0,0.077,0.12,0.105,0.143,0.222,0.0,0.0,0.333,0.2,0.222,0.057,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628963.0,Marvin,Bagley III,M. Bagley III,marvin-bagley-iii,C,,,30:46,0.259,0.306,0.257,0.0,0.067,0.429,0.444,0.385,0.368,0.375,0.13,0.167,0.091,0.0,0.0,0.182,0.25,0.275,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1631246.0,Vince,Williams Jr.,V. Williams Jr.,vince-williams-jr,G,,,24:22,0.138,0.148,0.145,0.333,0.167,0.222,0.2,0.455,0.375,0.407,0.294,0.0,0.0,0.167,0.0,0.111,0.286,0.174,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642285.0,Cam,Spencer,C. Spencer,cam-spencer,G,,,37:16,0.213,0.216,0.241,0.385,0.333,0.25,0.222,0.133,0.0,0.049,0.292,0.0,0.3,0.0,0.0,0.3,0.125,0.242,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630643.0,Jay,Huff,J. Huff,jay-huff,,,,27:51,0.211,0.31,0.197,0.333,0.235,0.222,0.2,0.273,0.143,0.188,0.143,0.333,0.333,1.0,0.0,0.375,0.3,0.301,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642530.0,Yuki,Kawamura,Y. Kawamura,yuki-kawamura,,,,28:05,0.133,0.094,0.131,0.273,0.28,0.429,0.333,0.0,0.25,0.167,0.25,0.111,0.1,0.0,0.0,0.143,0.222,0.146,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629723.0,John,Konchar,J. Konchar,john-konchar,,,,21:25,0.055,0.042,0.044,0.0,0.048,0.0,0.0,0.286,0.278,0.28,0.214,0.167,0.667,0.0,0.0,0.0,0.0,0.033,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630583.0,Santi,Aldama,S. Aldama,santi-aldama,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641744.0,Zach,Edey,Z. Edey,zach-edey,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630590.0,Scotty,Pippen Jr.,S. Pippen Jr.,scotty-pippen-jr,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:37.879324
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,,,,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401194,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,,,,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401194,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:37.879324
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1631108.0,Max,Christie,M. Christie,max-christie,F,,,39:18,0.186,0.182,0.186,0.0,0.158,0.167,0.125,0.0,0.217,0.156,0.125,0.25,0.25,0.0,0.167,0.25,0.167,0.171,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630230.0,Naji,Marshall,N. Marshall,naji-marshall,F,,,27:33,0.192,0.227,0.208,1.0,0.133,0.0,0.0,0.125,0.118,0.12,0.2,0.273,0.0,0.0,0.6,0.0,0.0,0.186,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629655.0,Daniel,Gafford,D. Gafford,daniel-gafford,C,,,18:44,0.28,0.5,0.263,0.0,0.0,0.444,0.417,0.714,0.154,0.35,0.143,0.333,0.5,0.667,0.0,0.125,0.5,0.476,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630314.0,Brandon,Williams,B. Williams,brandon-williams,G,,,7:00,0.19,0.0,0.118,0.0,0.0,0.0,0.667,0.25,0.75,0.5,0.0,0.5,0.0,0.5,0.25,0.333,0.5,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203957.0,Danté,Exum,D. Exum,danté-exum,G,,,14:17,0.139,0.118,0.167,0.0,0.4,0.0,0.0,0.0,0.182,0.125,0.429,0.0,0.0,0.0,0.0,0.2,0.167,0.103,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203915.0,Spencer,Dinwiddie,S. Dinwiddie,spencer-dinwiddie,,,,35:51,0.176,0.042,0.161,0.2,0.24,0.385,0.333,0.0,0.105,0.083,0.438,0.2,0.167,0.0,0.167,0.2,0.222,0.121,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
