gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,game_id,game_date,endpoint,dataframe_index,collection_timestamp
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1641739.0,Toumani,Camara,T. Camara,toumani-camara,F,,33,21:37,14,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1642270.0,Donovan,Clingan,D. Clingan,donovan-clingan,C,,23,24:40,12,9,6,3,1,0,3,8,1,0,1,0,4,4,3,4,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1629680.0,Matisse,Thybulle,M. Thybulle,matisse-thybulle,G,,4,29:09,15,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1630625.0,Dalano,Banton,D. Banton,dalano-banton,G,,5,36:17,23,7,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1641712.0,Rayan,Rupert,R. Rupert,rayan-rupert,,,21,27:37,13,4,3,1,1,0,1,3,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631321.0,Sidy,Cissoko,S. Cissoko,sidy-cissoko,,,25,29:01,7,3,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631303.0,Justin,Minaya,J. Minaya,justin-minaya,,,10,18:29,5,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631133.0,Jabari,Walker,J. Walker,jabari-walker,,,34,23:20,10,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,,,,,,,,,240.0:00,109,34,22,12,16,1,5,13,4,1,5,0,6,6,4,6,0022401199,2025-04-13,BoxScoreHustleV2,1,2025-08-10T12:27:09.833974
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,,,,,,,,,240.0:00,81,36,20,16,21,0,8,20,2,7,9,2,4,5,4,6,0022401199,2025-04-13,BoxScoreHustleV2,1,2025-08-10T12:27:09.833974
0022401197,1610612761,Toronto,Raptors,TOR,raptors,1642419.0,Jamison,Battle,J. Battle,jamison-battle,F,,77,42:21,25,5,4,1,0,0,0,0,1,0,1,0,1,1,1,1,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612761,Toronto,Raptors,TOR,raptors,1630567.0,Scottie,Barnes,S. Barnes,scottie-barnes,F,,4,36:34,35,4,2,2,1,0,1,2,0,0,0,1,0,1,1,1,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612761,Toronto,Raptors,TOR,raptors,1642367.0,Jonathan,Mogbo,J. Mogbo,jonathan-mogbo,C,,2,34:55,9,8,6,2,6,0,0,0,0,2,2,0,1,1,1,1,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612761,Toronto,Raptors,TOR,raptors,1630534.0,Ochai,Agbaji,O. Agbaji,ochai-agbaji,G,,30,37:31,14,7,3,4,3,0,1,3,0,1,1,0,1,1,1,1,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612761,Toronto,Raptors,TOR,raptors,1642347.0,Jamal,Shead,J. Shead,jamal-shead,G,,23,36:13,11,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612761,Toronto,Raptors,TOR,raptors,1630658.0,Colin,Castleton,C. Castleton,colin-castleton,,,11,29:16,10,12,7,5,0,0,1,3,0,0,0,0,0,0,0,0,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612761,Toronto,Raptors,TOR,raptors,1630639.0,A.J.,Lawson,A. Lawson,aj-lawson,,,0,21:18,14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1630577.0,Julian,Champagnie,J. Champagnie,julian-champagnie,F,,30,34:45,14,9,5,4,1,0,1,2,0,0,0,0,0,0,0,0,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,203084.0,Harrison,Barnes,H. Barnes,harrison-barnes,F,,40,34:12,18,10,10,0,2,0,1,2,0,0,0,0,0,0,0,0,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
